Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Chemical Engireering,Materials and Construction, ,Residual magnetism in steel for magnets is increased by the addition of,nickel,cobalt,tungsten,chromium, ,B," No answer description available for this question. <a href=""discussion-6377"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,Presence of nickel in steel improves its,corrosion resistance.,cutting ability.,wear resistance.,"all (a), (b) and (c).", ,A," No answer description available for this question. <a href=""discussion-6230"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,Cementite is,Fe3C chemically.,a compound of carbon and iron.,characterised by an orthorhombic crystal structure.,"all (a), (b) and (c).", ,D," No answer description available for this question. <a href=""discussion-6347"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,Acetylene gas holder is made of,copper,cast iron,steel,monel metal, ,C," No answer description available for this question. <a href=""discussion-6511"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,Sulphur melting pit in the sulphuric acid plant is made of,lead lined stainless steel.,cast iron.,steel or cement-brick lined.,hard wood., ,C," No answer description available for this question. <a href=""discussion-6309"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,The hardest material just prior to diamond in Mho's scale is,topax,carborundum,corrundum,calcite, ,C," No answer description available for this question. <a href=""discussion-6455"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,Percentage elongation of a material is a measure of its,ductility,brittleness,toughness,malleability, ,A," No answer description available for this question. <a href=""discussion-6532"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,Chlorination of benzene is done to produce benzene hexachloride (a pesticide) in a photochemical reactor lined with,karbate,lead or glass,fireclay bricks,PVC, ,B," No answer description available for this question. <a href=""discussion-6196"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,Heavy duty bearings are usually made of,white metal,phosphorous bronze,monel,zinc, ,A," No answer description available for this question. <a href=""discussion-6370"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,Dielectric strength of a material is,its energy stroage capacity.,a magnetic property.,its capacity to resist the flow of current.,its capacity to withstand high voltage., ,D," No answer description available for this question. <a href=""discussion-6497"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,Which of the following stainless steels is non-magnetic ?,Ferritic,Martensitic,Austenitic,None of these, ,C," No answer description available for this question. <a href=""discussion-6605"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,"18-4-1 high speed steel contains 18%, 4% and 1% respectively of","tungsten, vanadium and chromium","tungsten, chromium and vanadium","vanadium, chromium and tungsten","chromium, tungsten and vanadium", ,B," No answer description available for this question. <a href=""discussion-6545"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,Aluminium as a material of construction suffers from the disadvantage of,very high cost.,rather low tensile strength.,very low strength to weight ratio.,scarce availability., ,B," No answer description available for this question. <a href=""discussion-6402"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,Babbit metal used for bearings is a____base alloy.,tin,lead,aluminium,copper, ,A," No answer description available for this question. <a href=""discussion-6368"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,18/8 steel is a/an __________ stainless steel.,austenitic,ferritic,martensitic,none of these, ,A," No answer description available for this question. <a href=""discussion-6544"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,Cast iron has very high,compressive strength,ductility,shock resistance,resistance to brittleness, ,A," No answer description available for this question. <a href=""discussion-6608"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,Liquid ammonia is shipped in __________ containers.,steel,aluminium,glass,lead lined, ,C," No answer description available for this question. <a href=""discussion-6298"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,Cermets are __________ materials.,refractory,reinforced,abrasive,fully metallic, ,A," No answer description available for this question. <a href=""discussion-6686"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,Cast irons are generally specified by their,carbon content,tensile strength,hardness,manufacturing proces, ,B," No answer description available for this question. <a href=""discussion-6561"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,Austenitic manganese steel used for making jaws of crushing machines contains about __________ percent manganese.,1.5-2,3.5-4.5,7-Sep,14-Dec, ,D," No answer description available for this question. <a href=""discussion-6390"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,White cast iron is not,malleable,whitish in color,brittle,strong and hard, ,A," No answer description available for this question. <a href=""discussion-6617"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,Galvanised iron is,harder,protected from rusting,alumina coated iron,none of these, ,B," No answer description available for this question. <a href=""discussion-6345"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,German silver used for decorative purposes contains maximum percentage of,silver,copper,zinc,nickel, ,B," No answer description available for this question. <a href=""discussion-6409"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,The metals occuring at the lower most position in the electromotive series,do not resist corrosion.,resist corrosion very strongly.,are very brittle.,are heat insulators., ,B," No answer description available for this question. <a href=""discussion-6601"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,German silver in an alloy of,"copper, nickel and zinc.","copper, aluminium and silver.","silver, zinc and aluminium.","silver, nickel and zinc.", ,A," No answer description available for this question. <a href=""discussion-6213"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,A suitable material of construction to use with fuming sulphuric acid is,carbon steel,stainless steel type 304,nickel,monel, ,D," No answer description available for this question. <a href=""discussion-6691"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,Which of the following crystal structures characterises the austenitic stainless steel?,Simple hexagonal,Body centred cubic,Face centred cubic,None of these, ,C," No answer description available for this question. <a href=""discussion-6329"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,Caustic soda is produced in a mercury cell having anode and cathode made respectively of moving mercury and,moving mercury and graphite.,graphite and moving mercury.,moving mercury and carbon.,moving mercury and crimped steel wire., ,B," No answer description available for this question. <a href=""discussion-6211"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,Addition of __________ in steel can help in increasing the depth of hardness.,nickel,chromium,vanadium,tungsten, ,D," No answer description available for this question. <a href=""discussion-6670"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,Which of the following has the highest compressive strength ?,Wrought iron,Cast iron,Mild steel,High carbon steel, ,D," No answer description available for this question. <a href=""discussion-6642"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,Zinc is not used,for producing zinc base die casting alloys.,in its oxide form as pigments.,as anode for corrosion prevention in boiler.,as an alloying element in various bronzes., ,D," No answer description available for this question. <a href=""discussion-6416"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,Refined acetic acid storage vessel are made of,copper,aluminium,high carbon steel,nickel, ,B," No answer description available for this question. <a href=""discussion-6513"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,Addition of __________ to the steel helps in increasing the residual magnetism in steel used for making magnets.,chromium,nickel,tungsten,cobalt, ,D," No answer description available for this question. <a href=""discussion-6674"">Let us discuss</a>. "
Chemical Engireering,Materials and Construction, ,Constantan is an alloy of,Cu (55%) & Sn (45%).,Cu (55%) & Ni (45%).,Pt (95%) & Rh (10%).,Fe (80%) & Ni (20%)., ,B," No answer description available for this question. <a href=""discussion-6317"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,Direct costs component of the fixed capital consists of,contingencies,onsite and offsite costs,labour costs,raw material costs, ,B," No answer description available for this question. <a href=""discussion-7184"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,"Out of the following, the depreciation calculated by the __________ method is the maximum.",diminishing balance,straight line,sum of the years digit,sinking fund, ,A," No answer description available for this question. <a href=""discussion-7128"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,The ratio of working capital to total capital investment for most chemical plants (except for non-seasonal based products) is in the range of __________ percent.,0.1 to 1,1 to 2,10 to 20,50 to 60, ,C," No answer description available for this question. <a href=""discussion-7104"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,Utilities cost in the operation of chemical process plant comes under the,plant overhead cost,fixed charges,direct production cost,general expenses, ,C," No answer description available for this question. <a href=""discussion-7153"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,Pick out the wrong statement.,The annual depreciation rate for machinery and equipments in a chemical process plant is about 10% of the fixed capital investment.,Annual depreciation rate of buildings in a chemical plant is about 3% of its initial cost.,Insurance rates on annual basis in a chemical plant may be about 1% of the fixed capital investment.,"In a chemical industry, research and development cost amounts to about 15% of net sales realisation (NSR).", ,D," No answer description available for this question. <a href=""discussion-7154"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,__________ method for profitability evaluation of a project does not account for investment cost due to land.,Net present worth,Pay out period,Discounted cash flow,Rate of return on investment, ,B," No answer description available for this question. <a href=""discussion-7150"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,"The total investment in a project is Rs. 10 lakhs and the annual profit is 1.5 lakhs. If the project life is 10 years, then the simple rate of return on investment is",15%,10%,1.50%,150%, ,C," No answer description available for this question. <a href=""discussion-7182"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,"Nominal and effective interest rates are equal, when the interest is compounded",quarterly,semi-annually,annually,"in no case, they are equal", ,C," No answer description available for this question. <a href=""discussion-7155"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,Which of the following elements is not included in the scope of market analysis ?,Competition from other manufactures.,Product distribution.,Opportunities,Economics, ,D," No answer description available for this question. <a href=""discussion-7173"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,__________ of depreciation calculation accounts for the interest on investement.,Straight line method,Declining balance,both (a) and (b),neither (a) nor (b)., ,D," No answer description available for this question. <a href=""discussion-7151"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,Which of the following is not a component of working capital ?,Raw materials is stock.,Finished products in stock.,Transportation facilities.,Semi-finished products in the process., ,C," No answer description available for this question. <a href=""discussion-7136"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,"In declining balance method of depreciation calculation, the",value of the asset decreases linearly with time.,annual cost of depreciation is same every year.,annual depreciation is the fixed percentage of the property value at the beginning of the particular year.,none of these., ,C," No answer description available for this question. <a href=""discussion-7123"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,Which of the following relationship is not correct is case of a chemical process plant ?,Manufacturing cost = direct product cost + fixed charges + plant overhead costs,General expenses = administrative expenses + distribution & marketing expenses,Total product cost = manufacturing cost + general expenses,Total product cost = direct production cost + plant overhead cost., ,D," No answer description available for this question. <a href=""discussion-7144"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,"For a given fluid, as the pipe diameter increases, the pumping cost",decreases.,increases.,remains the same.,"may increase or decrease, depending upon whether the fluid is Newtonian or non-Newtonian.", ,A," No answer description available for this question. <a href=""discussion-7125"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,"In which of the electric power generation system, the operating cost is minimum ?",Thermal,Nuclear,Hydroelectric,Fast breeder reactor, ,C," No answer description available for this question. <a href=""discussion-7127"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,"Accumulated sum at the end of 5 years, if Rs. 10000 is invested now at 10% interest per annum on a compound basis is Rs.",15000,16105,18105,12500, ,B," No answer description available for this question. <a href=""discussion-7109"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,Operating profit of a chemical plant is equal to,"profit before interest and tax i.e., net profit + interest + tax",profit after tax plus depreciation,net profit + tax,profit after tax, ,A," No answer description available for this question. <a href=""discussion-7165"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,"In a manufacturing industry, break even point occurs, when the",total annual rate of production equals the assigned value.,total annual product cost equals the total annual sales.,annual profit equals the expected value.,annual sales equals the fixed cost., ,B," No answer description available for this question. <a href=""discussion-7174"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,Gross earning is equal to the total income minus,total product cost,fixed cost,income tax,none of these, ,A," No answer description available for this question. <a href=""discussion-7098"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,"The depreciation during the year 'n', in diminishing balance method of depreciation calculation, is calculated by multiplying a fixed percentage 'N' to the",initial cost.,"book value at the end of (n - 1)th year,",depreciation during the (n - 1)th year.,difference between initial cost and salvage value., ,B," No answer description available for this question. <a href=""discussion-7181"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,Scheduling provides information about the,proper utilisation of machines.,means to minimise idle time for machines.,time of completion of job.,time of starting of job and also about how much work should be completed during a particular period., ,D," No answer description available for this question. <a href=""discussion-7113"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,The inventory of raw materials included in the working capital is usually about __________ months supply of raw materials valued at delivery prices.,one,three,six,twelve, ,A," No answer description available for this question. <a href=""discussion-7095"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,Which of the following is the costliest material of construction used in pressure vessel construction ?,Low alloy steel,Lead,Titanium,High alloy steel, ,C," No answer description available for this question. <a href=""discussion-7162"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,Most chemical plants use an initial working capital amounting to 10-20% of the total capital investment. But this percentage may increase to __________ percent in case of seasonal products manufacturing plant.,30,50,75,95, ,B," No answer description available for this question. <a href=""discussion-7137"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,Fixed charges for a chemical plant does not include the,interest on borrowed money.,rent of land and buildings.,"property tax, insurance and depreciation.",repair and maintenance charges., ,D," No answer description available for this question. <a href=""discussion-7170"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,"'Utilities' in a chemical process plant includes compressed air, steam, water, electrical power, oxygen, acetylene, fuel gases etc. Utility costs for ordinary chemical process plants ranges roughly from __________ percent of the total product cost.",l to 5,10 to 20,25 to 35,35 to 45, ,B," No answer description available for this question. <a href=""discussion-7087"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,The economic life of a large chemical process plant as compared to a small chemical plant is,only slightly more,much more,slightly less,almost equal, ,B," No answer description available for this question. <a href=""discussion-7129"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,Cost of instrumentation in a modern chemical plant ranges from __________ percent of the total plant cost.,5 to 10,20 to 30,40 to 50,60 to 70, ,B," No answer description available for this question. <a href=""discussion-7084"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,__________ taxes are based on gross earnings.,Property,Excise,Income,Capital gain, ,C," No answer description available for this question. <a href=""discussion-7145"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,Pick out the wrong statement.,Net worth means paid up share capital and reserve & surplus (i.e. shareholders equity).,Return on equity = profit after tax/net worth.,Working capital turn over ratio = sales/net working capital.,Total cost of production is more than net sales realisation (NSR) at break even point., ,D," No answer description available for this question. <a href=""discussion-7166"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,"If the interest rate of 10% per period is compounded half yearly, the actual annual return on the principal will be __________ percent.",10,20,>20,< 20, ,C," No answer description available for this question. <a href=""discussion-7124"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,Which of the following is a component of working capital investment ?,Utilities plants.,Maintenance and repair inventory.,Process equipments.,Depreciation., ,B," No answer description available for this question. <a href=""discussion-7118"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,'Six-tenth factor' rule is used for estimating the,equipment installation cost.,equipment cost by scaling.,cost of piping.,utilities cost., ,B," No answer description available for this question. <a href=""discussion-7138"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,Payback period,and economic life of a project are the same.,is the length of time over which the earnings on a project equals the investment.,is affected by the variation in earnings after the recovery of the investment.,"all (a), (b) and (c).", ,B," No answer description available for this question. <a href=""discussion-7107"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,"In an ordinary chemical plant, electrical installation cost may be about",10-15% of purchased equipment cost.,3-10% of fixed capital investment.,either (a) or (b).,neither (a) nor (b)., ,C," No answer description available for this question. <a href=""discussion-7139"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,Pick out the wrong statement.,"Debt-equity ratio of a chemical company describes the lenders contribution for each rupee of owner's contribution i.e., debt-equity ratio = total debt/net worth.",Return on investment (ROI) is the ratio of profit before interest & tax and capital employed (i.e. net worth + total debt).,Working capital = current assets + current liability.,Turn over = opening stock + production closing stock., ,C," No answer description available for this question. <a href=""discussion-7164"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,Personnel working in the market research group is reponsible for the job of,equipment selection.,product evaluation.,equipment design.,cost estimation., ,B," No answer description available for this question. <a href=""discussion-7172"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,"""Break-even point"" is the point of intersection of",fixed cost and total cost.,total cost and sales revenue.,fixed cost and sales revenue.,none of these., ,B," No answer description available for this question. <a href=""discussion-7115"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,"'P' is the investment made on an equipment, 'S' is its salvage value and 'n is the life of the equipment in years. The depreciation for rath year by the sum-of years digit method will be","<img src=""https://www.indiabix.com/_files/images/chemical-engineering/chemical-engineering-plant-economics/607-103-1.png"">","<img src=""https://www.indiabix.com/_files/images/chemical-engineering/chemical-engineering-plant-economics/607-103-2.png"">","<img src=""https://www.indiabix.com/_files/images/chemical-engineering/chemical-engineering-plant-economics/607-103-3.png"">","<img src=""https://www.indiabix.com/_files/images/chemical-engineering/chemical-engineering-plant-economics/607-103-4.png"">", ,D," No answer description available for this question. <a href=""discussion-7179"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,Pick out the wrong statement.,Gross revenue is that total amount of capital received as a result of the sale of goods or service.,Net revenue is the total profit remaining after deducting all costs excluding taxes.,The ratio of immediately available cash to the total current liabilities is known as the cash ratio.,"Consolidated income statement based on a given time period indicates surplus capital and shows the relationship among total income, costs & profit over the time interval.", ,B," No answer description available for this question. <a href=""discussion-7134"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,The payback method for the measurement of return on investment,gives a correct picture of profitability.,underemphasises liquidity.,does not measure the discounted rate of return.,takes into account the cash inflows after the recovery of investments., ,C," No answer description available for this question. <a href=""discussion-7121"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,"Annual depreciation costs are constant, when the __________ method of depreciation calculation is used.",declining balance,straight line,sum of the years digit,none of these, ,B," No answer description available for this question. <a href=""discussion-7101"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,Cost incurred towards __________ in a chemical plant is a component of the utilities cost.,water supply,running a control laboratory,property protection,medical services, ,A," No answer description available for this question. <a href=""discussion-7171"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,Equipment installation cost in a chemical process plant ranges from __________ percent of the purchased equipment cost.,10 to 20,35 to 45,55 to 65,70 to 80, ,B," No answer description available for this question. <a href=""discussion-7085"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,"Annual depreciation cost are not constant when, the __________ method of depreciation calculation is used.",straight line,sinking fund,present worth,declining balance., ,D," No answer description available for this question. <a href=""discussion-7148"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,Pick out the wrong statement.,Longer tubes are less expensive per unit heat transfer area as compared to shorter tubes.,A cost index is merely a number for a given year showing the cost at that time relative to a certain base year.,Turn over ratio of a chemical plant is the ratio of gross annual sales to the fixed capital investment.,"Plates with butt welded joints are less expensive compared to lap welded joints, because squaring of plates is not necessary.", ,D," No answer description available for this question. <a href=""discussion-7096"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,Construction expenses are roughly __________ percent of the total direct cost of the plant.,2,10,30,50, ,B," No answer description available for this question. <a href=""discussion-7142"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,"A machine has an initial value of Rs. 5000, service life of 5 years and final salvage value of Rs. 1000. The annual depreciation cost by straight line method is Rs.",300,600,800,1000, ,C," No answer description available for this question. <a href=""discussion-7120"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,Which of the following is not a component of depreciation cost ?,Repairs and maintenance cost.,Loss due to obsolescence of the equipment.,Loss due to decrease in the demand of product.,Loss due to accident/breakdown in the machinery., ,A," No answer description available for this question. <a href=""discussion-7146"">Let us discuss</a>. "
Chemical Engireering,Chemical Engineering Plant Economics, ,"A series of equal payments (e.g., deposit or cost) made at equal intervals of time is known as",perpetuity,capital charge factor,annuity,future worth, ,C," No answer description available for this question. <a href=""discussion-7185"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Cement Kiln is a,rotary Kiln,tunnel Kiln,natural draft furnace,batch furnace, ,A," No answer description available for this question. <a href=""discussion-7531"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,"In a furnace employing forced draught as compared to induced draught,","air is sucked in, so air leaks are more and hence the furnace efficiency is reduced.",the fan operates hot and hence blades are liable to corrosion and erosion.,positive pressure exists in the furnace.,none of these, ,C," No answer description available for this question. <a href=""discussion-7585"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Regenerators are installed in,coke ovens,open hearth furnace,both (a) & (b),neither (a) nor (b), ,C," No answer description available for this question. <a href=""discussion-7525"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Which of the following is a heat treatment furnace ?,Muffle furnace,Annealing furnace,Reheating furnace,Rotary kiln, ,B," No answer description available for this question. <a href=""discussion-7526"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,__________ atmosphere is maintained inside an iron blast furnace.,Oxidising,Reducing,Inert,Decarburising, ,B," No answer description available for this question. <a href=""discussion-7524"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Example of an indirectly heated furnace is,hood annealing furnace,muffle furnace,both (a) and (b),neither (a) nor (b), ,C," No answer description available for this question. <a href=""discussion-7503"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,"Which furnace employs preheating, heating and soaking zones ?",Soaking pit,Reheating furnace,Open hearth furnace,Cupola, ,B," No answer description available for this question. <a href=""discussion-7478"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Calcination of limestone to produce lime is done in a __________ kiln.,tunnel,rotary,vertical shaft,both (b) and (c), ,D," No answer description available for this question. <a href=""discussion-7527"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,"Thickness of stock does not affect the fuel economy of furnaces, if the material to be heated is of",low emissivity,high thermal conductivity,both (a) and (b),neither (a) nor (b), ,C," No answer description available for this question. <a href=""discussion-7459"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Ceramic recuperators compared to metallic recuperators for the same duty,are lighter.,occupy more space.,are less costly.,have higher pressure differential between flue gas & air side., ,B," No answer description available for this question. <a href=""discussion-7520"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,"In order to maintain a reducing atmosphere in a furnace, it should have",no O2 in flue gas,CO in flue gas,high excess air,none of these, ,B," No answer description available for this question. <a href=""discussion-7486"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Which is the most thermally efficient furnace ?,Reheating furnace,Reverberatory furnace,Rotary kilns,Boiler furnace, ,D," No answer description available for this question. <a href=""discussion-7475"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,The heat recoverable from flue gases of furnaces depends on the,thermal efficiency of furnace.,quantity of flue gases.,flue gas temperature drop through the furnace.,"all (a), (b) and (c).", ,D," No answer description available for this question. <a href=""discussion-7508"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,"Ceramic recuperators (made of SiC) is economical, only when used for preheating combustion air above __________ Â°C.",250,650,850,1000, ,B," No answer description available for this question. <a href=""discussion-7559"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Which is a continuous furnace ?,Coke ovens,Annealing furnace,Glass tank furnace,None of these, ,C," No answer description available for this question. <a href=""discussion-7440"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Which of the following is the most suitable for preheating combustion air above 650Â°C ?,Regenerator,Metallic recuperator,Ceramic recuperator,None of these, ,C," No answer description available for this question. <a href=""discussion-7539"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Soaking pits are meant for heating steel,ingots,coils,sheets,slabs, ,A," No answer description available for this question. <a href=""discussion-7456"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,The purpose of controlling the furnace atmosphere is to prevent surface attack by,oxidation/scaling,decarburising,sulphur penetration,either of the above, ,D," No answer description available for this question. <a href=""discussion-7488"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Thermal efficiency of a limestone calcination rotary kiln may be around __________ percent.,20,40,65,80, ,B," No answer description available for this question. <a href=""discussion-7557"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,"In producer gas making furnace, steam is added along with air to mainly control the",fusion of coal ash & clinker formation.,C. V. of producer gas.,temperature of producer gas.,tar content in producer gas., ,A," No answer description available for this question. <a href=""discussion-7500"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Fuel used in B.F. stove is,pulverised coal,furnace oil,blast furnace gas/mixed gas,coke oven gas, ,C," No answer description available for this question. <a href=""discussion-7470"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Tunnel kilns are usually used for,roasting of pyrites.,drying/tempering of refractories.,reheating of slabs.,melting of glass., ,B," No answer description available for this question. <a href=""discussion-7437"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,The thermal efficiency of a steel slab reheating furnace (walking beam type) may be about __________ percent.,15,40,70,85, ,B," No answer description available for this question. <a href=""discussion-7518"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Higher furnace temperature can not be achieved by use of a lean fuel gas in the furnace by,increasing the draft in the furnace.,preheating the fuel gas.,oxygen enrichment of combustion air.,preheating the combustion air., ,A," No answer description available for this question. <a href=""discussion-7532"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Temperature of a furnace fired with low calorific value fuel gas (i.e. lean gas) can be increased by,preheating the combustion air.,oxygen enrichment of combustion air.,preheating the fuel gas.,"all (a), (b) & (c).", ,D," No answer description available for this question. <a href=""discussion-7528"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,"Ceramic coating material for furnace refractory, which increases its emissivity and thus the radiation heat transfer rate in the furnace, comprises of",graphite powder,thoria,zircon powder,beryllium, ,C," No answer description available for this question. <a href=""discussion-7580"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,"In reverberatory furnace, charge is heated mainly by",conduction.,natural convection.,radiation of heat from the roof of the combustion chamber.,none of these., ,C," No answer description available for this question. <a href=""discussion-7476"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,An example of a periodic furnace is the,blast furnace stoves,blast furnace,coke oven heating chamber,rotary kilns, ,A," No answer description available for this question. <a href=""discussion-7514"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Ostwald charts are meant for,computing the excess/deficiency of combustion air.,calculation of flue gas temperature.,computation of flue gas analysis.,none of these., ,A," No answer description available for this question. <a href=""discussion-7457"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Maximum heat transfer in high temperature furnaces is by,conduction,convection,radiation,"either (a), (b) or (c), depends on the type of furnace", ,C," No answer description available for this question. <a href=""discussion-7542"">Let us discuss</a>. "
Chemical Engireering,Furnace Technology, ,Which of the following is a natural draft furnace ?,Blast furnace stoves,Power plant boilers,Sintering furnace,None of these, ,A," No answer description available for this question. <a href=""discussion-7529"">Let us discuss</a>. "
