Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Cse Engineering,Database Redesign, ,What SQL command will allow you to change the table STUDENT to add the constraint named GradeCheck that states that the values of the Grade column must be greater than 0?,"ALTER TABLE STUDENT ALTER CONSTRAINT GradeCheck (Grade > 0),","ALTER TABLE STUDENT ADD CONSTRAINT GradeCheck (Grade > 0),","ALTER TABLE STUDENT ADD CONSTRAINT GradeCheck CHECK (Grade > 0),",None of the above is correct., ,C," No answer description available for this question. <a href=""discussion-300"">Let us discuss</a>. "
Cse Engineering,Database Redesign, ,Which is not true of a correlated subquery?,EXISTS/NOT EXISTS is a form of a correlated subquery.,The processing of the SELECT statements is nested.,They can be used to verify functional dependencies.,They are very similar to a regular subquery., ,D," No answer description available for this question. <a href=""discussion-286"">Let us discuss</a>. "
Cse Engineering,Database Redesign, ,A tool that can help designers understand the dependencies of database structures is a:,dependency graph.,data model.,graphical display.,None of the above is correct., ,A," No answer description available for this question. <a href=""discussion-293"">Let us discuss</a>. "
Cse Engineering,Database Redesign, ,How many copies of the database schema are typically used in the redesign process?,One,Two,Three,Four, ,C," No answer description available for this question. <a href=""discussion-294"">Let us discuss</a>. "
Cse Engineering,Database Redesign, ,"Because of the importance of making data model changes correctly, many professionals are ________ about using an automated process for database redesign.",optimistic,skeptical,ambivalent,None of the above is correct., ,B," No answer description available for this question. <a href=""discussion-302"">Let us discuss</a>. "
Cse Engineering,Managing Databases with Oracle, ,What type of failure occurs when Oracle fails due to an operating system or computer hardware failure?,Application failure,Instance Failure,Media Failure,Rollback failure, ,B," No answer description available for this question. <a href=""discussion-381"">Let us discuss</a>. "
Cse Engineering,Managing Databases with Oracle, ,Which statement about sequences is not true?,A sequence is an object that generates a sequential series of unique numbers.,Sequences are most often used to provide values for surrogate keys.,NextVal and CurrVal are both sequence methods.,Sequences guarantee valid surrogate key values., ,D," No answer description available for this question. <a href=""discussion-369"">Let us discuss</a>. "
Cse Engineering,Managing Databases with Oracle, ,Which prefixes are available to Oracle triggers?,:new only,:old only,Both :new and :old,Neither :new nor :old, ,C," No answer description available for this question. <a href=""discussion-378"">Let us discuss</a>. "
Cse Engineering,Managing Databases with Oracle, ,"In creating a procedure, you may get a message if you have compile errors. Which of the following is true?",The line numbers reported match the line numbers you see in your text editor.,SQL*Plus will automatically show the errors to you.,"To see the errors, enter SHOW ERRORS in SQL*Plus.","If there are no syntax errors, you will receive the message ""NO ERRORS.""", ,C," No answer description available for this question. <a href=""discussion-376"">Let us discuss</a>. "
Cse Engineering,Managing Databases with Oracle, ,Which of the following is not true about indexes?,Indexes are created to enforce uniqueness on columns.,Indexes are created to enable fast retrieval by column values.,Columns that are frequently used with equal conditions in WHERE clauses are good candidates for indexes.,Indexes are created with the ALTER TABLE command., ,D," No answer description available for this question. <a href=""discussion-373"">Let us discuss</a>. "
Cse Engineering,Managing Databases with Oracle, ,Which of the following is not true of SQL views?,Oracle views cannot use the ORDER BY clause in view definitions.,Oracle views are created using the standard SQL-92 CREATE VIEW command.,Oracle views can by queried.,The SQL-92 standard does not allow the use of the ORDER BY clause in view definitions., ,A," No answer description available for this question. <a href=""discussion-375"">Let us discuss</a>. "
Cse Engineering,Managing Databases with Oracle, ,SQL*Plus will finish the statement and execute it when the user types in this:,A left slash ( \ ) followed by [Enter].,A colon ( : ) followed by [Enter].,"A semicolon ( , ) followed by [Enter].",A period ( . ) followed by [Enter]., ,C," No answer description available for this question. <a href=""discussion-364"">Let us discuss</a>. "
Cse Engineering,Managing Databases with Oracle, ,Which of the following is NOT an Oracle-supported trigger?,BEFORE,DURING,AFTER,INSTEAD OF, ,B," No answer description available for this question. <a href=""discussion-377"">Let us discuss</a>. "
Cse Engineering,Managing Databases with Oracle, ,"After a table has been created, its structure can be modified using the SQL command:",UPDATE TABLE [TableName].,MODIFY TABLE [TableName].,ALTER TABLE [TableName].,CHANGE TABLE [TableName]., ,C," No answer description available for this question. <a href=""discussion-371"">Let us discuss</a>. "
Cse Engineering,Managing Databases with Oracle, ,Which of the following is not true about modifying table columns?,You can drop a column at any time.,You can add a column at any time as long as it is a NULL column.,You can increase the number of characters in character columns or the number of digits in numeric columns,You cannot increase or decrease the number of decimal places., ,D," No answer description available for this question. <a href=""discussion-372"">Let us discuss</a>. "
Cse Engineering,Managing Databases with Oracle, ,"Of the three ways to create an Oracle database, which one is the easiest and most recommended?",Using the Oracle Database Configuration Assistant.,Using the Oracle-supplied database creation procedures.,Using the SQL CREATE DATABASE command.,None of the above is correct., ,A," No answer description available for this question. <a href=""discussion-363"">Let us discuss</a>. "
Cse Engineering,Managing Databases with Oracle, ,What Oracle backup and recover file contains user and system data?,Control file,Datafile,OnLine ReDo file,Offline ReDo file, ,B," No answer description available for this question. <a href=""discussion-380"">Let us discuss</a>. "
Cse Engineering,Managing Databases with Oracle, ,"When using SQL*Plus, Oracle commands, column names, table names and all other database elements:",are case insensitive.,are case sensitive.,must always be in lower case.,must always be in upper case., ,A," No answer description available for this question. <a href=""discussion-366"">Let us discuss</a>. "
Cse Engineering,Managing Databases with Oracle, ,Which SQL phrase is not supported by Oracle?,ON DELETE CASCADE,ON UPDATE CASCADE,CREATE SEQUENCE [SequenceName],DROP SEQUENCE [SequenceName], ,B," No answer description available for this question. <a href=""discussion-370"">Let us discuss</a>. "
Cse Engineering,Managing Databases with Oracle, ,What is the type of Oracle backup in which all uncommitted changes have been removed from the datafiles?,Full backup,Consistent backup,Inconsistent backup,Differential backup, ,B," No answer description available for this question. <a href=""discussion-382"">Let us discuss</a>. "
Cse Engineering,Managing Databases with Oracle, ,"You have linked SQL*Plus to an external text editor. To invoke the text editor for use within SQL*Plus, which command do you use?",Open [FileName],Show [FileName],Alter [FileName],Edit [FileName], ,D," No answer description available for this question. <a href=""discussion-367"">Let us discuss</a>. "
Cse Engineering,Managing Databases with Oracle, ,The default extension for an Oracle SQL*Plus file is:,.txt.,.pls.,.ora.,.sql., ,D," No answer description available for this question. <a href=""discussion-374"">Let us discuss</a>. "
Cse Engineering,Managing Databases with Oracle, ,An Oracle System Change Number (SCN):,is a value that is incremented whenever a dirty read occurs.,is incremented whenever a deadlock occurs.,is a value that keeps track of explicit locks.,is a value that is incremented whenever database changes are made., ,D," No answer description available for this question. <a href=""discussion-379"">Let us discuss</a>. "
Cse Engineering,Managing Databases with Oracle, ,"To obtain the structure of an Oracle table, the command to use is:",STRUCTURE [TableName].,DESCRIBE [TableName].,DESCRIBE STRUCTURE [TableName].,DESC TABLE [TableName]., ,B," No answer description available for this question. <a href=""discussion-368"">Let us discuss</a>. "
Cse Engineering,Managing Databases with Oracle, ,"To see the contents of the SQL*Plus buffer, type:",CONTENTS.,BUFFER.,CURRENT.,LIST., ,D," No answer description available for this question. <a href=""discussion-365"">Let us discuss</a>. "
Cse Engineering,"ODBC, OLE DB, ADO, and ASP", ,ODBC minimum SQL grammar contains which of the following?,"INSERT, UPDATE, DELETE only",Stored Procedures only,"Literals for date, time and timestamp only","CREATE VIEW, DROP VIEW only", ,A," No answer description available for this question. <a href=""discussion-451"">Let us discuss</a>. "
Cse Engineering,"ODBC, OLE DB, ADO, and ASP", ,"When using ODBC, which of the following processes ODBC requests and submits specific SQL statements to a given type of data source?",Data source,Driver,Driver manager,DBMS, ,B," No answer description available for this question. <a href=""discussion-447"">Let us discuss</a>. "
Cse Engineering,"ODBC, OLE DB, ADO, and ASP", ,The ODBC core API consists of which of the following functions?,Commit or rollback transactions only,Connect to data sources with driver-specific information only,Connect to data sources only,Both 1 and 3 above are in the OBDC core API., ,D," No answer description available for this question. <a href=""discussion-448"">Let us discuss</a>. "
Cse Engineering,"ODBC, OLE DB, ADO, and ASP", ,"________ is a simple object model that is easier to understand and use than OLE DB, and is frequently used for database applications.",ASP,XML,ODBC,ADO, ,D," No answer description available for this question. <a href=""discussion-462"">Let us discuss</a>. "
Cse Engineering,"ODBC, OLE DB, ADO, and ASP", ,ODBC core SQL grammar contains which of the following?:,"INSERT, UPDATE, DELETE only",Stored procedures only,Full SELECT (includes subqueries) only,Both 1 and 3 above are contained in the ODBC core SQL., ,D," No answer description available for this question. <a href=""discussion-452"">Let us discuss</a>. "
Cse Engineering,"ODBC, OLE DB, ADO, and ASP", ,________ is considered to be one of the foundations of data access in the Microsoft world.,ODBC,OLE DB,JPCD,ADO, ,B," No answer description available for this question. <a href=""discussion-456"">Let us discuss</a>. "
Cse Engineering,"ODBC, OLE DB, ADO, and ASP", ,________ is an interface by which application programs can access and process SQL databases in a DBMS-independent manner.,ODBC,OLE DB,JPCD,ADO, ,A," No answer description available for this question. <a href=""discussion-445"">Let us discuss</a>. "
Cse Engineering,"ODBC, OLE DB, ADO, and ASP", ,Which of the following are goals of OLE DB?,Create object interfaces for DBMS functionality pieces only.,Increase flexibility only.,Object interface over any type of data only.,All of the above as goals of OLE DB., ,D," No answer description available for this question. <a href=""discussion-459"">Let us discuss</a>. "
Cse Engineering,"ODBC, OLE DB, ADO, and ASP", ,An ODBC data structure that identifies a database and the DBMS that processes it is called a(n):,data source.,driver manager.,driver.,API., ,A," No answer description available for this question. <a href=""discussion-453"">Let us discuss</a>. "
Cse Engineering,"ODBC, OLE DB, ADO, and ASP", ,"In OLE DB, actions that an object can perform are called:",properties.,collections.,methods.,abstractions., ,C," No answer description available for this question. <a href=""discussion-457"">Let us discuss</a>. "
Cse Engineering,"ODBC, OLE DB, ADO, and ASP", ,"In OLE DB, which of the following represents characteristics of the recordset abstraction?",Properties,Collections,Methods,Abstractions, ,A," No answer description available for this question. <a href=""discussion-458"">Let us discuss</a>. "
Cse Engineering,"ODBC, OLE DB, ADO, and ASP", ,"In ODBC, a file that can be shared among database users is called a:",system data source.,file data source.,user data source.,SQL text file., ,B," No answer description available for this question. <a href=""discussion-454"">Let us discuss</a>. "
Cse Engineering,"ODBC, OLE DB, ADO, and ASP", ,________ is an object-oriented interface that encapsulates data-server functionality.,ODBC,OLE DB,JPCD,ADO, ,B," No answer description available for this question. <a href=""discussion-443"">Let us discuss</a>. "
Cse Engineering,"ODBC, OLE DB, ADO, and ASP", ,"When using ODBC, which of the following serves as an intermediary between the application and the DBMS drivers?",Data source,Driver,Driver manager,OLE DB, ,C," No answer description available for this question. <a href=""discussion-446"">Let us discuss</a>. "
Cse Engineering,"ODBC, OLE DB, ADO, and ASP", ,The ODBC Level 1 API contains which of the following functions?,Browse possible connections and data sources only,Connect to data sources with driver-specific information only,Process a scrollable cursor only,Both 1 and 3 above are in the OBDC Level 1 API., ,B," No answer description available for this question. <a href=""discussion-449"">Let us discuss</a>. "
Cse Engineering,"ODBC, OLE DB, ADO, and ASP", ,"In OLE DB, a service provider:",does not own data only.,transforms data through OLE DB interfaces only.,is both a consumer and a provider of data only.,All of the above are true of an OLE DB service provider., ,D," No answer description available for this question. <a href=""discussion-461"">Let us discuss</a>. "
Cse Engineering,"ODBC, OLE DB, ADO, and ASP", ,"In OLE DB, a tabular data provider:",does not own data.,transforms data through ODE DB interfaces.,is both a consumer and a provider of data.,exposes data via rowsets., ,D," No answer description available for this question. <a href=""discussion-460"">Let us discuss</a>. "
Cse Engineering,"ODBC, OLE DB, ADO, and ASP", ,The ODBC Level 2 API contains which the following functions?,Commit or rollback transactions only,Connect to data sources with driver-specific information only,Connect to data sources only,All of the above are contained in the OBDC Level 2 API, ,D," No answer description available for this question. <a href=""discussion-450"">Let us discuss</a>. "
Cse Engineering,"ODBC, OLE DB, ADO, and ASP", ,"In ODBC, a data source that is local to a single computer is called a:",system data source.,file data source.,user data source.,SQL text file., ,A," No answer description available for this question. <a href=""discussion-455"">Let us discuss</a>. "
Cse Engineering,"ODBC, OLE DB, ADO, and ASP", ,________ is a cover for utilizing OLE DB that is designed for use by almost any language.,ODBC,ASP,JPCD,ADO, ,D," No answer description available for this question. <a href=""discussion-444"">Let us discuss</a>. "
Cse Engineering,"JDBC, Java Server Pages, and MySQL", ,How many JDBC driver types does Sun define?,One,Two,Three,Four, ,D," No answer description available for this question. <a href=""discussion-525"">Let us discuss</a>. "
Cse Engineering,"JDBC, Java Server Pages, and MySQL", ,Where is metadata stored in MySQL?,In the MySQL database metadata,In the MySQL database metasql,In the MySQL database mysql,None of the above is correct., ,C," No answer description available for this question. <a href=""discussion-542"">Let us discuss</a>. "
Cse Engineering,"JDBC, Java Server Pages, and MySQL", ,Who invented Java?,Netscape,Microsoft,Sun,None of the above is correct., ,C," No answer description available for this question. <a href=""discussion-524"">Let us discuss</a>. "
Cse Engineering,"JDBC, Java Server Pages, and MySQL", ,"To run a compiled Java program, the machine must have what loaded and running?",Java virtual machine,Java compiler,Java bytecode,A Web browser, ,A," No answer description available for this question. <a href=""discussion-529"">Let us discuss</a>. "
Cse Engineering,"JDBC, Java Server Pages, and MySQL", ,Which JDBC driver Type(s) can be used in either applet or servlet code?,Both Type 1 and Type 2,Both Type 1 and Type 3,Both Type 3 and Type 4,Type 4 only, ,C," No answer description available for this question. <a href=""discussion-532"">Let us discuss</a>. "
Cse Engineering,"JDBC, Java Server Pages, and MySQL", ,"________ is an open source DBMS product that runs on UNIX, Linux and Windows.",MySQL,JSP/SQL,JDBC/SQL,Sun ACCESS, ,A," No answer description available for this question. <a href=""discussion-540"">Let us discuss</a>. "
Cse Engineering,"JDBC, Java Server Pages, and MySQL", ,"What is sent to the user via HTTP, invoked using the HTTP protocol on the user's computer, and run on the user's computer as an application?",A Java application,A Java applet,A Java servlet,None of the above is correct., ,B," No answer description available for this question. <a href=""discussion-530"">Let us discuss</a>. "
Cse Engineering,"JDBC, Java Server Pages, and MySQL", ,What MySQL property is used to create a surrogate key in MySQL?,UNIQUE,SEQUENCE,AUTO_INCREMENT,None of the above -- Surrogate keys are not implemented in MySQL., ,C," No answer description available for this question. <a href=""discussion-541"">Let us discuss</a>. "
Cse Engineering,"JDBC, Java Server Pages, and MySQL", ,What is not true of a Java bean?,There are no public instance variables.,All persistent values are accessed using getxxx and setxxx methods.,It may have many constructors as necessary.,All of the above are true of a Java bean., ,C," No answer description available for this question. <a href=""discussion-539"">Let us discuss</a>. "
Cse Engineering,"JDBC, Java Server Pages, and MySQL", ,A JSP is transformed into a(n):,Java applet.,Java servlet.,Either 1 or 2 above.,Neither 1 nor 2 above., ,B," No answer description available for this question. <a href=""discussion-535"">Let us discuss</a>. "
Cse Engineering,"JDBC, Java Server Pages, and MySQL", ,Which JDBC driver Type(s) can you use in a three-tier architecture and if the Web server and the DBMS are running on the same machine?,Type 1 only,Type 2 only,Both Type 3 and Type 4,"All of Type 1, Type 2, Type 3 and Type 4", ,D," No answer description available for this question. <a href=""discussion-533"">Let us discuss</a>. "
Cse Engineering,"JDBC, Java Server Pages, and MySQL", ,What programming language(s) or scripting language(s) does Java Server Pages (JSP) support?,VBScript only,Jscript only,Java only,All of the above are supported, ,C," No answer description available for this question. <a href=""discussion-534"">Let us discuss</a>. "
Cse Engineering,"JDBC, Java Server Pages, and MySQL", ,What servlet processor was developed by Apache Foundation and Sun?,Apache Tomcat,Apache Web server,Sun servlet processor,None of the above is correct., ,A," No answer description available for this question. <a href=""discussion-536"">Let us discuss</a>. "
Cse Engineering,"JDBC, Java Server Pages, and MySQL", ,What is bytecode?,Machine-specific code,Java code,Machine-independent code,None of the above is correct., ,C," No answer description available for this question. <a href=""discussion-528"">Let us discuss</a>. "
Cse Engineering,"JDBC, Java Server Pages, and MySQL", ,What is invoked via HTTP on the Web server computer when it responds to requests from a user's Web browser?,A Java application,A Java applet,A Java servlet,None of the above is correct., ,C," No answer description available for this question. <a href=""discussion-531"">Let us discuss</a>. "
Cse Engineering,"JDBC, Java Server Pages, and MySQL", ,Which JDBC driver Type(s) is(are) the JDBC-ODBC bridge?,Type 1,Type 2,Type 3,Type 4, ,A," No answer description available for this question. <a href=""discussion-526"">Let us discuss</a>. "
Cse Engineering,"JDBC, Java Server Pages, and MySQL", ,How many copies of a JSP page can be in memory at a time?,One,Two,Three,Unlimited, ,A," No answer description available for this question. <a href=""discussion-537"">Let us discuss</a>. "
Cse Engineering,"JDBC, Java Server Pages, and MySQL", ,Which JDBC driver Types are for use over communications networks?,Type 3 only,Type 4 only,Both Type 3 and Type 4,Neither Type 3 nor Type 4, ,C," No answer description available for this question. <a href=""discussion-527"">Let us discuss</a>. "
Cse Engineering,"JDBC, Java Server Pages, and MySQL", ,JDBC stands for:,Java Database Connectivity,Java Database Components,Java Database Control,None of the above is correct., ,A," No answer description available for this question. <a href=""discussion-523"">Let us discuss</a>. "
Cse Engineering,"JDBC, Java Server Pages, and MySQL", ,How does Tomcat execute a JSP?,As a CGI script,As an independent process,By one of Tomcat's threads,None of the above is correct., ,C," No answer description available for this question. <a href=""discussion-538"">Let us discuss</a>. "
Cse Engineering,The Database Environment, ,A data warehouse uses:,partial operational data.,historical operational data.,future operational data.,health care data., ,B," No answer description available for this question. <a href=""discussion-615"">Let us discuss</a>. "
Cse Engineering,The Database Environment, ,Metadata enables database designers and users to do all of the following except:,sample data.,understand what data exist.,what the fine distinctions are between similar data items.,what the data mean., ,A," No answer description available for this question. <a href=""discussion-604"">Let us discuss</a>. "
Cse Engineering,The Database Environment, ,Duplicate data often results in loss of data integrity because:,the data formats may be inconsistent.,data values may not agree.,Both A & B.,Neither A & B., ,C," No answer description available for this question. <a href=""discussion-605"">Let us discuss</a>. "
Cse Engineering,The Database Environment, ,Legacy data is which of the following?,Data contained in a newly-installed system,Data rejected during the installation of a new system,Data contained in a file system,Data contained by a system used prior to the installation of a new system, ,D," No answer description available for this question. <a href=""discussion-612"">Let us discuss</a>. "
Cse Engineering,The Database Environment, ,A database management system (DBMS) is a:,"hardware system used to create, maintain, and provide controlled access to a database.","hardware system used to create, maintain, and provide uncontrolled access to a database.","software system used to create, maintain, and provide controlled access to a database.","software system used to create, maintain, and provide uncontrolled access to a database.", ,C," No answer description available for this question. <a href=""discussion-616"">Let us discuss</a>. "
Cse Engineering,The Database Environment, ,A database application can perform which of the following activities?,Add records,Read records,Update records,All of the above., ,D," No answer description available for this question. <a href=""discussion-610"">Let us discuss</a>. "
Cse Engineering,The Database Environment, ,An enterprise data model is:,a graphical model that shows the high-level entities for an organization.,a graphical model that shows all entities for an organization.,a non-graphical model that shows the high-level entities for an organization.,a non-graphical model that shows the all entities for an organization., ,A," No answer description available for this question. <a href=""discussion-617"">Let us discuss</a>. "
Cse Engineering,The Database Environment, ,A shared database should:,be accurate and available.,provide for backup and recovery.,be secure.,All of the above., ,D," No answer description available for this question. <a href=""discussion-614"">Let us discuss</a>. "
Cse Engineering,The Database Environment, ,Data administrators are responsible for:,physical database design.,managing technical issues in the database environment.,overall management of data resources in an organization.,writing application programs., ,C," No answer description available for this question. <a href=""discussion-608"">Let us discuss</a>. "
Cse Engineering,The Database Environment, ,Which of the following types of databases are the most common?,Personal,Workgroup,Department,Enterprise, ,C," No answer description available for this question. <a href=""discussion-606"">Let us discuss</a>. "
Cse Engineering,The Database Environment, ,Which of the following is true for a relational database?,Data is represented by tables.,It is difficult to access data.,Complex programs have to be written for simple queries.,All of the above., ,A," No answer description available for this question. <a href=""discussion-613"">Let us discuss</a>. "
Cse Engineering,The Database Environment, ,"Some advantages of the database approach include all, but:",minimal data redundancy.,improved data consistency.,improved data sharing.,program-data dependency., ,D," No answer description available for this question. <a href=""discussion-607"">Let us discuss</a>. "
Cse Engineering,The Database Environment, ,An enterprise database is which of the following?,A database designed to support only users external to an organization,A database designed to support an entire organization,A database designed to support a relatively small group,A database designed to support a single PC, ,B," No answer description available for this question. <a href=""discussion-611"">Let us discuss</a>. "
Cse Engineering,The Database Environment, ,Structured data may include which of the following?,Photo image,Video clip,Dates,None of the above., ,C," No answer description available for this question. <a href=""discussion-603"">Let us discuss</a>. "
Cse Engineering,The Database Environment, ,An extranet is which of the following?,The use of Internet protocols with limited access to company data by the company's customers and suppliers.,The use of Internet protocols with unlimited access to company data by the company's customers and suppliers.,The use of Internet protocols with limited access to company data by people within an organization.,The use of Internet protocols with unlimited access to company data by people within an organization., ,A," No answer description available for this question. <a href=""discussion-609"">Let us discuss</a>. "
Cse Engineering,Modeling Data in the Organization, ,A binary relationship is which of the following?,A relationship between two attributes,A relationship between two entities,An attribute with two different relationships,An entity with two different relationships, ,B," No answer description available for this question. <a href=""discussion-669"">Let us discuss</a>. "
Cse Engineering,Modeling Data in the Organization, ,"If there are two entities with a relationship between them, and one of the entities is completely dependent on the other, then which of the following must exist?",Derived attribute,Optional one cardinality,Multi-valued attribute,Weak entity, ,D," No answer description available for this question. <a href=""discussion-668"">Let us discuss</a>. "
Cse Engineering,Modeling Data in the Organization, ,A relationship is which of the following?,"A person, place, or thing",Property or characteristic of an entity,Link between entities,Weak entity, ,C," No answer description available for this question. <a href=""discussion-676"">Let us discuss</a>. "
Cse Engineering,Modeling Data in the Organization, ,Which of the following conditions should exist if you want to convert a relationship to an associative entity?,"Some of the relationships for the participating entities are ""many"".",The resulting associative entity has an independent meaning.,The resulting associative entity has no attributes.,All of the above, ,B," No answer description available for this question. <a href=""discussion-674"">Let us discuss</a>. "
Cse Engineering,Modeling Data in the Organization, ,A good identifier is which of the following?,One that can change over time,Can be null,One that is unique,Be intelligent, ,C," No answer description available for this question. <a href=""discussion-673"">Let us discuss</a>. "
Cse Engineering,Modeling Data in the Organization, ,A rectangle represents which of the following in an ERD?,Attribute,Entity,Optional One,Relationship, ,B," No answer description available for this question. <a href=""discussion-663"">Let us discuss</a>. "
Cse Engineering,Modeling Data in the Organization, ,An entity name should be which of the following?,A singular noun,Specific to the organization,Concise,All of the above., ,D," No answer description available for this question. <a href=""discussion-665"">Let us discuss</a>. "
Cse Engineering,Modeling Data in the Organization, ,An oval represents which of the following in an ERD?,Attribute,Entity,Optional One,Relationship, ,A," No answer description available for this question. <a href=""discussion-664"">Let us discuss</a>. "
Cse Engineering,Modeling Data in the Organization, ,"When the minimum and maximum number of instances of an entity is one, you know which of the following?",Mandatory one,Optional one,Mandatory many,Cannot tell, ,A," No answer description available for this question. <a href=""discussion-671"">Let us discuss</a>. "
Cse Engineering,Modeling Data in the Organization, ,An attribute name should be which of the following?,Singular verb or verb phrase,Follow a standard format,Use a alias,All of the above., ,B," No answer description available for this question. <a href=""discussion-666"">Let us discuss</a>. "
Cse Engineering,Modeling Data in the Organization, ,A composite attribute is which of the following?,An attribute that can be broken into components,An attribute that cannot be broken into components,Multiple attributes,An identifier, ,A," No answer description available for this question. <a href=""discussion-677"">Let us discuss</a>. "
Cse Engineering,Modeling Data in the Organization, ,A binary relationship cannot be which of the following?,One-to-One,One-to-Many,Many-to-Many,Zero-to-Zero, ,D," No answer description available for this question. <a href=""discussion-667"">Let us discuss</a>. "
Cse Engineering,Modeling Data in the Organization, ,A ternary relationship involves how many entities?,3 or less,3,More than 3,3 or more, ,B," No answer description available for this question. <a href=""discussion-675"">Let us discuss</a>. "
Cse Engineering,Modeling Data in the Organization, ,"When the minimum number of instances of an entity is one, you know which of the following?",Mandatory one,Optional one,Mandatory many,Cannot tell, ,D," No answer description available for this question. <a href=""discussion-670"">Let us discuss</a>. "
Cse Engineering,Modeling Data in the Organization, ,A good business rule is which of the following?,Declarative,Imprecise,Redundant,Compound, ,A," No answer description available for this question. <a href=""discussion-672"">Let us discuss</a>. "
Cse Engineering,Logical Database Design, ,The entity integrity rule states that:,no primary key attribute may be null.,no primary key can be composite.,no primary key may be unique.,no primary key may be equal to a value in a foreign key., ,A," No answer description available for this question. <a href=""discussion-728"">Let us discuss</a>. "
Cse Engineering,Logical Database Design, ,When mapping a many-to-many unary relationship into a relation which of the following is true?,One relation is created.,Two relations are created.,Three relations are created.,Four relations are created., ,B," No answer description available for this question. <a href=""discussion-732"">Let us discuss</a>. "
Cse Engineering,Logical Database Design, ,"If no multivalued attributes exist and no partial dependencies exist in a relation, then the relation is in what normal form?",First normal form,Second normal form,Third normal form,Fourth normal form, ,B," No answer description available for this question. <a href=""discussion-736"">Let us discuss</a>. "
Cse Engineering,Logical Database Design, ,A foreign key is which of the following?,Any attribute,The same thing as a primary key,An attribute that serves as the primary key of another relation,An attribute that serves no purpose, ,C," No answer description available for this question. <a href=""discussion-725"">Let us discuss</a>. "
Cse Engineering,Logical Database Design, ,A transitive dependency is which of the following?,A functional dependency between two or more key attributes.,A functional dependency between two or more nonkey attributes.,A relation that is in first normal form.,A relation that is in second normal form., ,B," No answer description available for this question. <a href=""discussion-737"">Let us discuss</a>. "
Cse Engineering,Logical Database Design, ,When mapping a multivalued attribute into a relation which of the following is true?,One relation is created.,Two relations are created.,Three relations are created.,Four relations are created., ,B," No answer description available for this question. <a href=""discussion-729"">Let us discuss</a>. "
Cse Engineering,Logical Database Design, ,"If no multivalued attributes exist in a relation, then the relation is in what normal form?",First normal form,Second normal form,Third normal form,Fourth normal form, ,A," No answer description available for this question. <a href=""discussion-735"">Let us discuss</a>. "
Cse Engineering,Logical Database Design, ,A primary key is which of the following?,Any attribute,An attribute that uniquely identifies each row,An attribute that uniquely identifies each column,A derived attribute, ,B," No answer description available for this question. <a href=""discussion-724"">Let us discuss</a>. "
Cse Engineering,Logical Database Design, ,The relational model consists of:,data in the form of tables.,data redundancy.,operations using non-SQL languages.,unorganized data., ,A," No answer description available for this question. <a href=""discussion-723"">Let us discuss</a>. "
Cse Engineering,Logical Database Design, ,When mapping a binary many-to-many relationship into a relation which of the following is true?,One relation is created.,Two relations are created.,Three relations are created.,Four relations are created., ,C," No answer description available for this question. <a href=""discussion-731"">Let us discuss</a>. "
Cse Engineering,Logical Database Design, ,A relation has which of the following properties?,Each row is not unique.,Attributes can have the same name within a given table.,Each relation has a unique name.,The order of the columns is significant., ,C," No answer description available for this question. <a href=""discussion-727"">Let us discuss</a>. "
Cse Engineering,Logical Database Design, ,When mapping a ternary relationship with an associative entity into a relation which of the following is true?,One relation is created.,Two relations are created.,Three relations are created.,Four relations are created., ,D," No answer description available for this question. <a href=""discussion-733"">Let us discuss</a>. "
Cse Engineering,Logical Database Design, ,When mapping a regular entity into a relation which of the following is true?,One relation is created.,Two relations are created.,Three relations are created.,Four relations are created., ,A," No answer description available for this question. <a href=""discussion-730"">Let us discuss</a>. "
Cse Engineering,Logical Database Design, ,When mapping a supertype/subtype relationship which of the following is true?,The supertype primary key is assigned to each subtype.,The subtype primary key is assigned to each supertype.,There is no link between the supertype/subtype entities.,There is no primary key/foreign key relationship between a supertype/subtype., ,A," No answer description available for this question. <a href=""discussion-734"">Let us discuss</a>. "
Cse Engineering,Logical Database Design, ,Relations are:,two-dimensional tables.,three-dimensional tables.,four-dimensional tables.,five-dimensional tables., ,A," No answer description available for this question. <a href=""discussion-726"">Let us discuss</a>. "
Cse Engineering,Advanced SQL, ,What type of join is needed when you wish to include rows that do not have matching values?,Equi-join,Natural join,Outer join,All of the above., ,C," No answer description available for this question. <a href=""discussion-813"">Let us discuss</a>. "
Cse Engineering,Advanced SQL, ,What type of join is needed when you wish to return rows that do have matching values?,Equi-join,Natural join,Outer join,All of the above., ,D," No answer description available for this question. <a href=""discussion-814"">Let us discuss</a>. "
Cse Engineering,Advanced SQL, ,Which of the following is true concerning a procedure?,You do not create them with SQL.,They do not need to have a unique name.,They include procedural and SQL statements.,They are the same thing as a function., ,C," No answer description available for this question. <a href=""discussion-825"">Let us discuss</a>. "
Cse Engineering,Advanced SQL, ,A CASE SQL statement is which of the following?,A way to establish an IF-THEN-ELSE in SQL.,A way to establish a loop in SQL.,A way to establish a data definition in SQL.,All of the above., ,A," No answer description available for this question. <a href=""discussion-827"">Let us discuss</a>. "
Cse Engineering,Advanced SQL, ,Which of the following statements is true concerning routines and triggers?,Both consist of procedural code.,Both have to be called to operate.,Both run automatically.,Both are stored in the database., ,A," No answer description available for this question. <a href=""discussion-815"">Let us discuss</a>. "
