Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
G.K,Misslaneous, ,Who invented Bifocal Lens?,Alfred B. Nobel,Thomas Alva Edison,Benjamin Franklin,Rudolf Diesel, ,C," No answer description available for this question. <a href=""discussion-818"">Let us discuss</a>. "
G.K,Misslaneous, ,What Karl Benz invented?,Gasoline powered automobile,Streetcar,Glider,Steam turbine, ,A, Invented in 1885. 
G.K,Misslaneous, ,When were bar code scanners invented?,1940s,1950s,1970s,1960s, ,C," The scanner reads the bar code label on something at a supermarket, and translates it into a number which the computer reads. "
G.K,Misslaneous, ,When was the game Frisbee invented?,1920s,1900s,1870s,1890s, ,C," The first Frisbees were pie tins from the Frisbie Pie Company in Connecticut. In the 1950s, the pie tins were changed to plastic plates. The name then became the Flying Saucer, but later changed to Frisbee. "
G.K,Misslaneous, ,This English inventor is known as the 'Father of Computing.',Philo Farnsworth,J. Presper Eckert,John Mauchly,Charles Babbage, ,D, Mauchly and Eckert invented the ENIAC computer. Farnsworth was a pioneer of early television. 
G.K,Misslaneous, ,Who invented Airship (rigid)?,Dr. Alan M. Turing,Roger Bacon,G. Ferdinand Von Zeppelin,Otto, ,C," No answer description available for this question. <a href=""discussion-808"">Let us discuss</a>. "
G.K,Misslaneous, ,What piece of clothing was invented by French fashion designer Louis Reard in 1946?,Zoot suit,Mini-skirt,Bikini,Tank top, ,C," The bikini, a two-piece swimsuit named for the Bikini Atoll in the Pacific, made its debut on July 5, 1946. "
G.K,Misslaneous, ,In which year was MIDI introduced?,1987,1983,1973,1977, ,B," No answer description available for this question. <a href=""discussion-806"">Let us discuss</a>. "
G.K,Misslaneous, ,In which decade was the SPICE simulator introduced?,1950s,1960s,1970s,1980s, ,C," SPICE (Simulation Program with Integrated Circuit Emphasis) was introduced in May 1972 by the University of Berkeley, California. "
G.K,Misslaneous, ,Who invented the first controllable flying AEROPLANE (AIRPLANE)?,Wright Brothers,Lidenbergh Brothers,South Brothers,West Brothers, ,A," Wilbur and Orville Wright made the first successful controlled powered flight at Kitty Hawk, North Carolina, in December 1903. The twelve second flight covered a distance of 120 feet and an altitude of just ten feet. "
G.K,Misslaneous, ,What groovy item was invented by Englishman Edward Craven Walker in 1963?,Leisure suit,Lava lamp,Eight-track tape deck,Hot comb, ,B," Groovy, baby! Lava lamps, which were a fixture in every hip pad in the 1960s and 70s, featured a mixture of water and colored oil that created swirl patterns when heated by a light bulb. "
G.K,Misslaneous, ,In which decade was the Internet first implemented?,1940s,1950s,1960s,1980s, ,C," The first message ever sent over what is now called the Internet took place at 10:30PM on October 29, 1969. Back then, the Department of Defense called it ARPAnet (Advanced Research Projects Agency network). "
G.K,Misslaneous, ,What did cardiologist Dr. Paul Zoll invent in Massachusetts in 1952?,EKG,Artificial heart valve,Artificial heart,Pacemaker, ,D, The pacemaker is an electrical device that regulates the heartbeat. 
G.K,Misslaneous, ,What Elmer A. Sperry invented?,Hydroplane,Hydraulic turbine,Magnetic compass,Gyrocompass, ,D, Invented in 1911. 
G.K,Misslaneous, ,What African-American inventor received 5 patents in the field of shoemaking?,Elijah McCoy,Jan Ernst Matzeliger,Ernest Just,Lewis Latimer, ,B, Matzeliger never benefited financially from his inventions. He died in 1889 at the age of 37 from tuberculosis. 
G.K,Misslaneous, ,It travels over land and water. Who invented the HOVERCRAFT?,S. Sperrow,O. Stricheg,T. Henman,C. Cockerell, ,D," Christopher Cockerell invented the hovercraft in 1956. His early experiments with the idea involved a cat food tin, a coffee tin and an industrial blower. "
G.K,Misslaneous, ,In which decade was the AEEE (now the IEEE) founded?,1850s,1880s,1930s,1950s, ,B," The IEEE (Institute of Electrical and Electronics Engineers) was formed in 1963 by the merger of the Institute of Radio Engineers (IRE, founded 1912) and the American Institute of Electrical Engineers (AIEE, founded 1884). "
G.K,Misslaneous, ,"What type of system did  Paul Nipkow, John Baird, and Charles Jenkins all invent?",Telephone,Early Warning,Electricity,Television, ,D, All of the inventors mentioned invented an early mechanical television system. 
G.K,Misslaneous, ,What Sir Isaac Newton invented?,Reflecting telescope,Chronometer,Microscope,Spectacles, ,A, Invented in 1668. 
G.K,Misslaneous, ,Who invented Bicycle?,Leo H Baekeland,Karl Benz,Evangelista Torricelli,Kirkpatrick Macmillan, ,D," No answer description available for this question. <a href=""discussion-809"">Let us discuss</a>. "
G.K,Misslaneous, ,In which decade with the first transatlantic radio broadcast occur?,1850s,1860s,1870s,1900s, ,D," On December 12, 1901, a radio transmission received by Guglielmo Marconi resulted in the first transmission of a transatlantic wireless signal (Morse Code) from Poldhu, Cornwall, to St. John's, Newfoundland. "
G.K,Misslaneous, ,"In the 1700s, who would pay the postage fee for letters before the stamp was invented?",The sender,There was no fee,The receiver of the letter,The post office, ,C," Later in 1840, Rowland Hill invented the stamp, which was paid for by the sender, not the receiver. "
G.K,Misslaneous, ,Who synthesized the first wholly artificial gene?,Hargobind Khorana,J.J. Thompson,Benjamin Franklin,Meghnad Saha, ,A," No answer description available for this question. <a href=""discussion-919"">Let us discuss</a>. "
G.K,Misslaneous, ,FROZEN FOOD - Who discovered the first practical method of freezing food?,C. Birdseye,F. Rozenosh,G. Findus,R. Scott, ,A," In the 1920s Clarence Birdseye discovered that if food was flash-frozen under pressure, it would freeze without the formation of ice crystals. "
G.K,Misslaneous, ,When was the Raggedy Ann doll patented?,1915,1920,1919,1911, ,A, Johnny Gruelle patented the Raggedy Ann doll in 1915. The Raggedy Andy doll and the Raggedy Ann books came later. 
G.K,Misslaneous, ,What Frank Whittle invented?,Radar,Ethyl gasoline,Sonar,Jet propulsion, ,D, Invented in 1937. 
G.K,Misslaneous, ,When was the first Lionel trains manufactured?,1920,1890,1901,1944, ,C," Joshua Lionel Cowen and Harry C. Grant started the Lionel Manufacturing Company on Sept. 5, 1900 in New York City. The first train, which was called the Electric Express, was manufactured in 1901 and was an open gondola propelled by a fan motor. As time has passed, the trains have been made in different colors and styles. "
G.K,Misslaneous, ,"What item, originally called the 'Whirlwind', was invented by Ives McGaffey in 1869?",Blender,Electric mixer,Washing machine,Vacuum cleaner, ,D," No answer description available for this question. <a href=""discussion-850"">Let us discuss</a>. "
G.K,Misslaneous, ,What office item was invented by Bette Nesmith Graham in 1951?,Fax machine,Stapler,Liquid Paper,Copy machine, ,C, Bette's other claim to fame was being the mother of Michael Nesmith of the Monkees. 
G.K,Misslaneous, ,What George Pullman invented?,Sleeping (railway) car,Airship,Box car (railway),Air brakes, ,A, Invented in 1857. 
G.K,Misslaneous, ,Who invented Bakelite?,Charles Goodyear,Leo Hendrik Baekeland,Roy Plunkett,Henry Ford, ,B, Leo Hendrik Baekeland invented the first plastic called Bakelite. 
G.K,Misslaneous, ,What toy was invented by Joshua Lionel Cowen around 1900?,Raggedy Ann doll,Yo-yo,Electric train,Tinkertoys, ,C," His middle name, Lionel, is the source of the Lionel Train brand name. "
G.K,Misslaneous, ,This African-American woman physical therapist worked with soldiers disabled in World War II. She invented a device that helped the disabled to eat by delivering food through a tube to a mouthpiece.,Bessie Blount,Marjorie Joyner,Mae Jamison,Beulah Henry, ,A," Unfortunately Blount could never get anyone to buy her invention. Finally, in 1952 she sold the rights to the French government. "
G.K,Misslaneous, ,"What invention by Garnet Carter made its debut at the Fairyland Inn Resort in Lookout Mountain, Tennessee, in 1927?",Miniature golf,Swimming pool slide,Ski lift,Golf cart, ,A, It was originally called 'Tom Thumb Golf'. 
G.K,Misslaneous, ,Who invented the phonograph?,Thomas Edison,John Kruesi,Jules Levy,Alexander Graham Bell, ,B," John Kruesi was a mechanic for Edison, and Kruesi built the phonograph. Edison designed it, and later improved the phonograph. "
G.K,Misslaneous, ,"What beverage was invented by Charles Alderton in 1885 in Waco, Texas?",Cream soda,Coca-Cola,Dr. Pepper,Sprite, ,C, The cherry-flavored cola made its debut at Morrison's Old Corner Drugstore. 
G.K,Misslaneous, ,Who invented fuel cells in 1839?,Buckminster Fuller,Sir William Grove,Sylvester Graham,Joyce Hall, ,B, Fuel cells were invented in 1839 by Sir William Grove. 
G.K,Misslaneous, ,"The ELECTRIC BATTERY, who's charged with inventing this one?",Hertz,Amper,Galvani,Volta, ,D," Italian, Alessandro Volta discovered the first practical battery in 1800. Life would be very different without batteries. "
G.K,Misslaneous, ,In which decade was the ARRL founded?,1940s,1930s,1920s,1910s, ,D," On April 6, 1914, Hiram Percy Maxim proposed the formation of the American Radio Relay League. "
G.K,Misslaneous, ,Who invented the Seed Drill?,Jethro Tull,Arlo Guthrie,Woodie Guthrie,Thomas Hines, ,A, It was invented around the early 1700's. 
G.K,Misslaneous, ,What drink was invented by Charles Leiper Grigg in 1929?,7-Up,Yoo-Hoo,Pepsi,Hawaiian Punch, ,A," Grigg, who was from Missouri, originally named his creation 'Bib-Label Lithiated Lemon-Lime Soda'. "
G.K,Misslaneous, ,For what is Charles Babbage (1792-1871) remembered?,Computers,Telescopes,Radio-Telegraphy,Steam Boating, ,A," Know as the Father of Computing. He began his 'Analytical Engine' in 1833. The first computer, although he never completed it. "
G.K,Misslaneous, ,Who invented Automobiles using gasoline?,Leo H Baekeland,Karl Benz,Evangelista Torricelli,Kirkpatrick Macmillan, ,B," No answer description available for this question. <a href=""discussion-807"">Let us discuss</a>. "
G.K,Misslaneous, ,Who invented the battery?,John Wilkinson,Alessandro Volta,James Hargreaves,Thomas Edison, ,B," He was an Italian scientist, and he invented the battery in 1800. "
G.K,Misslaneous, ,Where were wigs first invented?,Japan,France,Egypt,China, ,C," As you have noticed in pictures, many Egyptians have head coverings, sometimes with beads in them. The first wigs were created to cover the head from the hot sun. "
G.K,Misslaneous, ,Who was the first person to patent the JET ENGINE?,F. Whittle,C. Lindbergh,W. Histell,B. Owings, ,A, British inventor Frank Whittle was the first to patent his design for a jet engine in 1930. Although an engine designed by Dr. Hans Von Ohain was the first to fly in 1939. Whittle's jet engine first flew in 1941. 
G.K,Misslaneous, ,The initials JCB on earth-moving equipment are those of the founder of the company that makes it. What is his name?,John Christopher Ballantyne,Joseph Cyril Bamford,John Christopher Baxter,Jack Croxford Baker, ,B," Joseph Cyril Bamford founded the company that makes these iconic machines in 1945, in a 12ft X 15ft garage in Staffordshire. "
G.K,Misslaneous, ,What treat was invented by 11-year-old Frank Epperson in 1905?,Popsicle,Banana split,Cotton candy,Cracker Jacks, ,A, It was originally called the 'Epsicle' in his honor. (I can see why that name didn't catch on). 
G.K,Misslaneous, ,When was Milk Tray first introduced?,1915,1934,1923,1942, ,A," Milk Tray was introduced in 1915 in open boxes arranged on wooden trays. Today, with its distinctive purple and gold cartons and popularised by the ""Man in Black"" television adverts, its one of the most popular chocolate assortments. "
G.K,Misslaneous, ,When was the toothbrush invented?,1770,1765,1790,1742, ,A," The first toothbrush was made out of a bone and small brush, by jail prisoner William Addis of England. "
G.K,Misslaneous, ,"What item of apparel was invented by Ellery Chun, a Hawaiian clothing merchant, in 1931?",String bikini,Muumuu,Aloha shirt,Capri pants, ,C, An Aloha shirt is a brightly colored tropical print shirt that is a popular souvenir of Hawaii. 
G.K,Misslaneous, ,Who invented Fountain Pen?,John J. Loud,Sir Frank Whittle,Lewis E. Waterman,Kirkpatrick Macmillan, ,C," No answer description available for this question. <a href=""discussion-814"">Let us discuss</a>. "
G.K,Misslaneous, ,Ordinary table salt is sodium chloride. What is baking soda?,Potassium chloride,Potassium carbonate,Potassium hydroxide,Sodium bicarbonate, ,D," No answer description available for this question. <a href=""discussion-1359"">Let us discuss</a>. "
G.K,Misslaneous, ,Ozone hole refers to,hole in ozone layer,decrease in the ozone layer in troposphere,decrease in thickness of ozone layer in stratosphere,increase in the thickness of ozone layer in troposphere, ,C," No answer description available for this question. <a href=""discussion-1370"">Let us discuss</a>. "
G.K,Misslaneous, ,"Pine, fir, spruce, cedar, larch and cypress are the famous timber-yielding plants of which several also occur widely in the hilly regions of India. All these belong to",angiosperms,gymnosperms,monocotyledons,dicotyledons, ,B," No answer description available for this question. <a href=""discussion-1377"">Let us discuss</a>. "
G.K,Misslaneous, ,Pollination is best defined as,transfer of pollen from anther to stigma,germination of pollen grains,growth of pollen tube in ovule,visiting flowers by insects, ,A," No answer description available for this question. <a href=""discussion-1397"">Let us discuss</a>. "
G.K,Misslaneous, ,Plants receive their nutrients mainly from,chlorophyll,atmosphere,light,soil, ,D," No answer description available for this question. <a href=""discussion-1389"">Let us discuss</a>. "
G.K,Misslaneous, ,Movement of cell against concentration gradient is called,osmosis,active transport,diffusion,passive transport, ,B," Active transport, this is the only transport method that can move species against their concentration gradient (from low to high concentration). Facilitated diffusion only moves species down their concentration gradient from high to low concentration. "
G.K,Misslaneous, ,Photosynthesis generally takes place in which parts of the plant?,Leaf and other chloroplast bearing parts,stem and leaf,Roots and chloroplast bearing parts,Bark and leaf, ,A," No answer description available for this question. <a href=""discussion-1373"">Let us discuss</a>. "
G.K,Misslaneous, ,Most fish do not sink in water because of the presence of swim bladderair bladderair sacsair in spongy bones,I and II are correct,II and III are correct,III and IV are correct,"I, II, III and IV are correct", ,A," No answer description available for this question. <a href=""discussion-1335"">Let us discuss</a>. "
G.K,Misslaneous, ,Plants synthesis protein from,starch,sugar,amino acids,fatty acids, ,C," No answer description available for this question. <a href=""discussion-1390"">Let us discuss</a>. "
G.K,Misslaneous, ,Plants absorb dissolved nitrates from soil and convert them into,free nitrogen,urea,ammonia,proteins, ,A," No answer description available for this question. <a href=""discussion-1380"">Let us discuss</a>. "
G.K,Misslaneous, ,"Out of 900 reported species of living gymnosperms, conifers are represented by about 500 species, About 2,50,000 species of angiosperms (flowering plants) have also been reported in the world. The vast and dominant woodlands in Europe, Asia, North America and mountains such as Himalayas are wooded with","all gymnosperms, except conifers",only angiosperms,only conifers,angiosperms and all gymnosperms except conifers, ,C," No answer description available for this question. <a href=""discussion-1365"">Let us discuss</a>. "
G.K,Misslaneous, ,One of the following is not a function of bones.,Place for muscle attachment,Protection of vital organs,Secretion of hormones for calcium regulation in blood and bones,Production of blood corpuscles, ,C," No answer description available for this question. <a href=""discussion-1358"">Let us discuss</a>. "
G.K,Misslaneous, ,Plants absorb most part of water needed by them through their,embryonic zone,growing point,root hairs,zone of elongation, ,C," No answer description available for this question. <a href=""discussion-1381"">Let us discuss</a>. "
G.K,Misslaneous, ,Photo-oxidation is,photorespiration,photolysis,light and oxygen induced breakdown,All of the above, ,D," No answer description available for this question. <a href=""discussion-1372"">Let us discuss</a>. "
G.K,Misslaneous, ,Process of cell division can take place by,heterosis,fusion,mitosis,None of these, ,C," No answer description available for this question. <a href=""discussion-1400"">Let us discuss</a>. "
G.K,Misslaneous, ,Most highly intelligent mammals are,whales,dolphins,elephants,kangaroos, ,B," No answer description available for this question. <a href=""discussion-1336"">Let us discuss</a>. "
G.K,Misslaneous, ,Plant development is influenced by,quality of light only,quality and quantity of light,quality and duration of light,"quality, quantity and duration of light", ,D," No answer description available for this question. <a href=""discussion-1379"">Let us discuss</a>. "
G.K,Misslaneous, ,Prokaryotic cells lack,nucleolus,nuclear membrane,membrane bound by organelles,All of these, ,D," No answer description available for this question. <a href=""discussion-1401"">Let us discuss</a>. "
G.K,Misslaneous, ,Photosynthesis takes place faster in,yellow light,white light,red light,darkness, ,B," No answer description available for this question. <a href=""discussion-1375"">Let us discuss</a>. "
G.K,Misslaneous, ,"Nucleus, the genetic material containing rounded body in each cell, was first discovered in 1831 by",Robert Hooke,Robert Brown,Rudolf Virchow,Theodore Schwann, ,B," No answer description available for this question. <a href=""discussion-1350"">Let us discuss</a>. "
G.K,Misslaneous, ,Primary phloem develops from,lateral meristem,protoderm,extrastelar cambium,provascular tissue, ,D," No answer description available for this question. <a href=""discussion-1399"">Let us discuss</a>. "
G.K,Misslaneous, ,"Other than spreading malaria, anopheles mosquitoes are also vectors of",dengue fever,filariasis,encephalitis,yellow fever, ,B," No answer description available for this question. <a href=""discussion-1362"">Let us discuss</a>. "
G.K,Misslaneous, ,Plants that grow in saline water are called,halophytes,hydrophytes,mesophytes,thallophytes, ,A," No answer description available for this question. <a href=""discussion-1391"">Let us discuss</a>. "
G.K,Misslaneous, ,Pyorrhoea is a disease of the,nose,gums,heart,lungs, ,B," Pyorrhoea, or periodontal disease, to give it a proper medical term, is a disease of the gums, it is one of the most widely prevalent diseases. It affects the membrane surrounding the roots of the teeth and leads to loosening of the teeth, pus formation, and shrinkage of the gum. This disease is the primary cause for tooth loss among adults. "
G.K,Misslaneous, ,O2 released in the process of photosynthesis comes from,CO2,water,sugar,pyruvic acid, ,B," No answer description available for this question. <a href=""discussion-1353"">Let us discuss</a>. "
G.K,Misslaneous, ,Placenta is the structure formed,by the union of foetal and uterine tissue,by foetus only,by fusion of germ layers,None of these, ,A," No answer description available for this question. <a href=""discussion-1378"">Let us discuss</a>. "
G.K,Misslaneous, ,Plants hormone that induces cell division is,auxins,gibberellins,kinins,domins, ,C," No answer description available for this question. <a href=""discussion-1388"">Let us discuss</a>. "
G.K,Misslaneous, ,Neurospora is used as genetic material because,it has short life cycle of 10 days,the product of single meiosis can be easily analysed,meiotic products are linearly arranged in the form of ordered tetrads,is a diploid fungus, ,A," No answer description available for this question. <a href=""discussion-1345"">Let us discuss</a>. "
G.K,Misslaneous, ,Phloem is a tissue found in,reproductive organs of animals,plants,insects,mammals, ,B," No answer description available for this question. <a href=""discussion-1371"">Let us discuss</a>. "
G.K,Misslaneous, ,N2 content is kept constant in the biosphere due to,N2 fixation,industrial pollution,nitrogen cycle,absorption of N2, ,C," No answer description available for this question. <a href=""discussion-1344"">Let us discuss</a>. "
G.K,Misslaneous, ,"out of proteins, lipids and carbohydrates present in a cell membrane, what is true?",Lipids are maximum,Carbohydrates are minimum,Carbohydrates are maximum,All three are in equal proportion, ,B," No answer description available for this question. <a href=""discussion-1366"">Let us discuss</a>. "
G.K,Misslaneous, ,Potato is a modified form (outgrowth) of,root,stem,fruit,leaf, ,B," No answer description available for this question. <a href=""discussion-1398"">Let us discuss</a>. "
G.K,Misslaneous, ,Of the following taxonomic categories which is the most inclusive (i.e. is the highest in hierarchy)?,Order,Subspecies,Class,Genus, ,C," No answer description available for this question. <a href=""discussion-1354"">Let us discuss</a>. "
G.K,Misslaneous, ,Prothrombin which helps in clotting of blood is released by,lymphocytes,erythrocytes,monocytes,blood platelets, ,D," No answer description available for this question. <a href=""discussion-1402"">Let us discuss</a>. "
G.K,Misslaneous, ,Myopia is connected with,ears,eyes,lungs,None of these, ,B," No answer description available for this question. <a href=""discussion-1343"">Let us discuss</a>. "
G.K,Misslaneous, ,"Most of the red, blue and purple colours of plants are due to a pigment called",anthocyanin,carotene,chlorophyll,xanthophylls, ,A," Anthocyanin - A blue, violet, or red flavonoid pigment found in plants. "
G.K,Misslaneous, ,Plants developing in dry conditions are,xerophytes,mesophytes,lithophytes,hydrophytes, ,A," No answer description available for this question. <a href=""discussion-1385"">Let us discuss</a>. "
G.K,Misslaneous, ,Plants growing on sand are called as,chasmophytes,oxylophytes,lithophytes,psammophytes, ,D," No answer description available for this question. <a href=""discussion-1386"">Let us discuss</a>. "
G.K,Misslaneous, ,"Our skin, when exposed to excess sunlight, becomes dark. This is because our skin pigments called",flavoxanthin,melanin,carotene,Xanthophyll, ,B," No answer description available for this question. <a href=""discussion-1364"">Let us discuss</a>. "
G.K,Misslaneous, ,Ramapithecus and Cro-Magnon man are considered,ancestors of modern man,ancestors of monkey,ancestors of lion,None of the above, ,A," No answer description available for this question. <a href=""discussion-1410"">Let us discuss</a>. "
G.K,Misslaneous, ,Normal adult human male has,10 gram of haemoglobin/100 gram of blood,14 gram of haemoglobin/100 gram of blood,18 gram of haemoglobin/100 gram of blood,24 gram of haemoglobin/100 gram of blood, ,B," No answer description available for this question. <a href=""discussion-1349"">Let us discuss</a>. "
G.K,Misslaneous, ,Plants wilt due to excess of,transpiration,photosynthesis,absorption,None of these, ,A," No answer description available for this question. <a href=""discussion-1393"">Let us discuss</a>. "
G.K,Misslaneous, ,Monotremes are unique mammals because they,posses hair,give birth to live young,secret milk in a pouch,lay eggs, ,D," No answer description available for this question. <a href=""discussion-1332"">Let us discuss</a>. "
G.K,Misslaneous, ,Poison glands of snakes are homologous to,electric organs of fishes,stings of rays,sebaceous glands of mammals,salivary glands of vertebrates, ,D," No answer description available for this question. <a href=""discussion-1394"">Let us discuss</a>. "
G.K,Misslaneous, ,Radical vascular bundles are those in which,xylem is surrounded by phloem,phloem is surrounded by xylem,xylem and phloem occur on the same radius,xylem and phloem occur on the different radii, ,D," <p><b>With the help of examples, explain the various types of vascular bundles.</b></p><p>In angiosperms the vascular bundles are mainly of three types (i) radial (ii) conjoint (iii) concentric.</p><p>(i) Radial :  Presence of radial vascular bundles is the characteristic feature of roots. Those vascular bundles in which xylem and phloem are present on different radii are known as radial vascular bundles. In between xylem and phloem bundles parenchymatous cells are present.</p><p>(ii) Conjoint : In these vascular bundles xylem and phloem are present on the same radii. Conjoint vascular bundles may be collateral (phloem is present only outer to xylem) or bicollateral (phloem is present on both sides of xylem). If cambium is present between xylem and phloem then the vascular bundle is known as open, otherwise it is called closed.</p><p>(iii) Concentric : Those vascular bundles in which one type of vascular tissue is surrounded by another type are known as concentric vascular bundles. These bundles may be amphivasal or leptocentric(phloem is completely surrounded by xylem) or amphicribal or hardocentric (xylem is completely surrounded by phloem). Amphivasal bundles are found in Dracaena and Yucca. Amphicribal bundles are found in stamens of many dicots etc.</p> "
G.K,Misslaneous, ,Plant bends towards the source of light on account of the movement of curvature known as,geotropism,thigmotropism,chemotropism,phototropism, ,D," No answer description available for this question. <a href=""discussion-1384"">Let us discuss</a>. "
G.K,Misslaneous, ,Plant have ____ while animals lack it.,starch,cellulose,protein,fat, ,B," No answer description available for this question. <a href=""discussion-1387"">Let us discuss</a>. "
G.K,Misslaneous, ,Osmosis is the flow of solution from higher concentration to a solution of lower concentration through a semi permeable membrane. What is incorrect in this statement?,Exact concentration of solution is not given,Character of semi permeable membrane is not given,The flow of solution is not possible through semi permeable membrane,All are incorrect, ,C," No answer description available for this question. <a href=""discussion-1361"">Let us discuss</a>. "
G.K,Misslaneous, ,Photosynthesis is a process,reductive and exergonic,reductive and catabolic,"reductive, endergonic and catabolic","reductive, endergonic and anabolic", ,D," No answer description available for this question. <a href=""discussion-1374"">Let us discuss</a>. "
G.K,Misslaneous, ,On which of the following plants did Gregor Mendal perform his classical experiment?,Gram,Maize,Pea,Wheat, ,C," No answer description available for this question. <a href=""discussion-1355"">Let us discuss</a>. "
G.K,Misslaneous, ,Pigmentation of skin is due to,lymphocytes,monocytes,leucocytes,melanocytes, ,D," No answer description available for this question. <a href=""discussion-1376"">Let us discuss</a>. "
G.K,Misslaneous, ,Norepinephrine increases,respiration,urine production,saliva production,blood pressure, ,D," No answer description available for this question. <a href=""discussion-1348"">Let us discuss</a>. "
G.K,Misslaneous, ,Night blindness is cause by lack of which vitamin?,Vitamin A,Vitamin B,Vitamin C,Vitamin D, ,A," No answer description available for this question. <a href=""discussion-1346"">Let us discuss</a>. "
G.K,Misslaneous, ,Monocot root differs from dicot root in having,open vascular bundles,scattered vascular bundles,well developed pith,radially arranged vascular bundles, ,C," No answer description available for this question. <a href=""discussion-1331"">Let us discuss</a>. "
G.K,Misslaneous, ,Radioactivity is a phenomenon of the spontaneous emission of,protons (alpha particles),electrons (beta particles),gamma rays (short wave electromagnetic waves),All of the above, ,D," No answer description available for this question. <a href=""discussion-1407"">Let us discuss</a>. "
G.K,Misslaneous, ,"Organic Substances which, in very small amounts, control growth and development called",vitamins,hormones,enzymes,None of the above, ,B," No answer description available for this question. <a href=""discussion-1360"">Let us discuss</a>. "
G.K,Misslaneous, ,"Our major foods, fibres, spices, fruits and beverage crops are",flowering plants,gymnosperms plants,pteridophytes,bryophytes, ,A," No answer description available for this question. <a href=""discussion-1363"">Let us discuss</a>. "
G.K,Misslaneous, ,Movements due to light are shown by,flowering plants,lower plants,all land plants,all the plants, ,A," No answer description available for this question. <a href=""discussion-1339"">Let us discuss</a>. "
G.K,Misslaneous, ,Outer covering of virus made up of protein is,capsid,coat,virion,viriod, ,A," No answer description available for this question. <a href=""discussion-1367"">Let us discuss</a>. "
G.K,Misslaneous, ,Radish is a,bulb,conn,modified root,tuber, ,C," No answer description available for this question. <a href=""discussion-1408"">Let us discuss</a>. "
G.K,Misslaneous, ,Most common disease of poultry in India is,fowl pox,tick fever,ranikhet,coryza, ,C," No answer description available for this question. <a href=""discussion-1334"">Let us discuss</a>. "
G.K,Misslaneous, ,Most abundant tissues of our body are,muscular,connective,epithelial,nervous, ,B," No answer description available for this question. <a href=""discussion-1333"">Let us discuss</a>. "
G.K,Misslaneous, ,Mumps is a disease caused by,fungus,bacterium,virus,None of these, ,C," No answer description available for this question. <a href=""discussion-1340"">Let us discuss</a>. "
G.K,Misslaneous, ,Rain water helps to increase the ____ to some extent.,phosphorous contents,nitrogen contents,calcium contents,potash contents, ,C," No answer description available for this question. <a href=""discussion-1409"">Let us discuss</a>. "
G.K,Misslaneous, ,Number of chromosomes in Down's syndrome is,46,47,48,49, ,B," No answer description available for this question. <a href=""discussion-1351"">Let us discuss</a>. "
G.K,Misslaneous, ,Plants are killed in winter by frost,because of desiccation and mechanical damage to the tissues,because no photosynthesis takes place at such low temperature,because respiration ceases at such low temperature,because there is no transpiration, ,A," No answer description available for this question. <a href=""discussion-1382"">Let us discuss</a>. "
G.K,Misslaneous, ,One of the following is most suitable for study of mutations,Haploids,Diploids,Tetraploids,Polyploid, ,A," No answer description available for this question. <a href=""discussion-1357"">Let us discuss</a>. "
G.K,Misslaneous, ,Pulses are a good source of,carbohydrates,fats,proteins,vitamins, ,C," No answer description available for this question. <a href=""discussion-1404"">Let us discuss</a>. "
G.K,Misslaneous, ,Oxygen in our blood is transported by a protein named,haemoglobin,keratin,collagen,myoglobin, ,A," No answer description available for this question. <a href=""discussion-1368"">Let us discuss</a>. "
G.K,Misslaneous, ,Nymph is the name of young one of,butterfly,beetle,housefly,cockroach, ,D," No answer description available for this question. <a href=""discussion-1352"">Let us discuss</a>. "
G.K,Misslaneous, ,"One day you wake with a sore throat and a runny nose. Your doctor takes a swab from your throat, sends it to a lab, and telephones you the next day to say that antibiotic will not help you get better. Which of the following is the most likely reason for the doctor's statement?","Having waited a day, it is too late to take an antibiotic","You need an antiseptic, not an antibiotic",You need to be vaccinated instead of taking an antibiotic,You are infected by a virus, ,D," No answer description available for this question. <a href=""discussion-1356"">Let us discuss</a>. "
G.K,Misslaneous, ,Plants that grow under average temperature and moisture are called,halophytes,hydrophytes,mesophytes,xerophytes, ,C," No answer description available for this question. <a href=""discussion-1392"">Let us discuss</a>. "
G.K,Misslaneous, ,"Oxyreductases, transferases, hydrolases, lyases, isomerases and ligases are all classes of",hormones,enzymes,proteins,vitamins, ,B," No answer description available for this question. <a href=""discussion-1369"">Let us discuss</a>. "
G.K,Misslaneous, ,Mutation is,a factor responsible for plant growth,a change which affects the offspring of F2 generation only,a change that is inherited,a change which affects the parents, ,C," No answer description available for this question. <a href=""discussion-1341"">Let us discuss</a>. "
G.K,Misslaneous, ,Pollination by wind is called,anemophily,hydrophily,zoophily,entomophily, ,A," No answer description available for this question. <a href=""discussion-1396"">Let us discuss</a>. "
G.K,Misslaneous, ,Pollen grains in plants are produced in,roots,leaves,flower,stem, ,C," No answer description available for this question. <a href=""discussion-1395"">Let us discuss</a>. "
G.K,Misslaneous, ,Nitrogen is fixed in ecosystems in ways stated below. Which one of the statements below is false?,By cyanobacteria,By electrical discharges in the atmosphere,By industrially synthesised fertilizer,By denitrification, ,D," No answer description available for this question. <a href=""discussion-1347"">Let us discuss</a>. "
G.K,Misslaneous, ,Ptyalin is an enzyme produced in the,salivary glands,pituitary glands,thyroid glands,pancreas, ,A," No answer description available for this question. <a href=""discussion-1403"">Let us discuss</a>. "
