Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.","Statement:  Severe drought is reported to have set in several parts of the country.Courses of Action:Government should immediately make arrangement for providing financial assistance to those affected.Food, water and fodder should immediately be sent to all these areas to save the people and cattle.",Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,B," In the break-out of a natural calamity, the basic duty of the government becomes to provide the basic amenities essential to save the lives of people and cattle. Providing financial assistance to all would put undue burden on the country's resources. So, only II follows. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.","Statement:  Since its launching in 1981, Vayudoot has so far accumulated losses amounting to Rs 153 crore.Courses of Action:Vayudoot should be directed to reduce wasteful expenditure and to increase passenger fare.An amount of about Rs 300 crore should be provided to Vayudoot to make the airliner economically viable.",Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,A," Clearly, for better economic gain, losses should be reduced and income increased. So, only course I follows. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  Exporters in the capital are alleging that commercial banks are violating a Reserve Bank of India directive to operate a post shipment export credit denominated in foreign currency at international rates from January this year.Courses of Action:The officers concerned in the commercial banks are to be suspended.The RBI should be asked to stop giving such directives to commercial banks.,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,D," The statement mentions that the commercial banks violate a directive issued by the RBI. The remedy is only to make the banks implement the Act. So, none of the courses follows. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  A large number of people die every year due to drinking polluted water during the summer.Courses of Action:The government should make adequate arrangements to provide safe drinking water to all its citizens.The people should be educated about the dangers of drinking polluted water.,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,E," The situation demands creating awareness among people about the dangers of drinking polluted water so that they themselves refrain from the same, and at the same time taking steps to provide safe drinking water. So, both the courses follow. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  Most of those who study in premier engineering colleges in India migrate to developed nations for better prospects in their professional pursuits.Courses of Action:All the students joining these colleges should be asked to sign a bond at the time of admission to the effect that they will remain in India at least for ten years after they complete education.All those students who desire to settle in the developed nations should be asked to pay entire cost of their education which the government subsidises.,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,B," Clearly, no student can be bound to live and work in the country against his wish. So, I does not follow. However, it is quite right to recover the extra benefits awarded to students if they do not serve their own country. So, II follows. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  There is an unprecedented increase in migration of villagers to urban areas as repeated crop failure has put them into precarious financial situation.Courses of Action:The villagers should be provided with alternate source of income in their villages which will make them stay put.The migrated villagers should be provided with jobs in the urban areas to help them survive.,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,A," Clearly, increased migration would add to the burden on city's infrastructure. So, attempts should be made to make the villagers feel comfortable in the villages itself. So, only course I follows. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  As stated in the recent census report the female to male ratio is alarmingly low.Courses of Action:The government should conduct another census to verify the results.The government should immediately issue orders to all the departments to encourage people to improve the ratio.,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,B," A census is always conducted with the utmost precision, leaving chances of only negligible differences. So, I does not follow. Further, the ratio can be improved by creating awareness among the masses and abolishing female foeticide. Thus, only course II follows. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  Four districts in State A have been experiencing severe drought for the last three years resulting into exodus of people from these districts.Courses of Action:The government should immediately start food for work programme in the district to put a halt to the exodus.The government should make since efforts to provide drinking/potable water to these districts,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,E," The exodus can be stopped by providing the people conditions conducive to living. So, both the courses follow. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.","Statement:  If the retired Professors of the same Institutes are also invited to deliberate on restructuring of the organisation, their contribution may be beneficial to the Institute.Courses of Action:Management may seek opinion of the employees before calling retired professors.Management should involve experienced people for the systematic restructuring of the organisation.",Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,B," Clearly, the statement stresses that the contribution of retired Professors shall be beneficial. This means that these people's experience regarding working of the organisation is helpful. So, only course II follows. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  The sale of a particular product has gone down considerably causing great concern to the company.Courses of Action:The company should make a proper study of rival products in the market.The price of the product should be reduced and quality improved.,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,A," Clearly, a study of rival products in the market will help assess the cause for the lowering down of sales and then a suitable action can be taken. Thus, only I follow. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  The Asian Development Bank has approved a $285 million loan to finance a project to construct coal ports by Paradip and Madras Port Trusts.Courses of Action:India should use financial assistance from other international financial organisations to develop such ports in other places.India should not seek such financial assistance from the international financial agencies.,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,A," Clearly, such projects shall be an asset and a source of income to the country later on. So, course I shall follow. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.","Statement:  Doordarshan is concerned about the quality of its programmes particularly in view of stiff competition it is facing from STAR and other satellite TV channels and is contemplating various measures to attract talent for its programmes.Courses of Action:In an effort to attract talent, the Doordarshan has decided to revise its fee structure for the artists.The fee structure should not be revised until other electronic media also revise it.",Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,A," Clearly, the decision to revise its fee structure for artists is taken by Doordarshan as a remedy to the challenging problem that had arisen before it. It cannot wait till other media take action. So, only course I follows. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.","Statement:  The Minister said that the teachers are still not familiarised with the need, importance and meaning of population education in the higher education system. They are not even clearly aware about their role and responsibilities in the population education programme.Courses of Action:Population education programme should be included in the college curriculum.Orientation programme should be conducted for teachers on population education",Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,B," Clearly, the statement stresses on teachers' lack of awareness and knowledge in population education and as such the best remedy would be to guide them in this field through orientation programmes. So, only course II follows. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  A recent study shows that children below five die in the cities of the developing countries mainly from diarrhoea and parasitic intestinal worms.Courses of Action:Governments of the developing countries should take adequate measures to improve the hygienic conditions in the cities.Children below five years in the cities of the developing countries need to be kept under periodic medical check-up.,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,E," Clearly, the two diseases mentioned are caused by unhygienic conditions. So, improving the hygienic conditions is a step towards their eradication. Also, periodic medical check-up will help timely detection of the disease and hence a proper treatment. So, both I and II follow. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  The kharif crops have been affected by the insects for consecutive three years in the district and the farmers harvested less than fifty percent of produce during these years.Courses of Action:The farmers should seek measures to control the attack of insects to protect their crops next year.The Government should increase the support price of kharif crops considerably to protect the economic interests of farmers.,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,E," Clearly, the problem demands taking extra care and adequate precautions to protect crops from insects and extending help to farmers to prevent them from incurring huge losses. Thus, both the courses follow. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  The car dealer found that there was a tremendous response for the new XYZ's car-booking with long queues of people complaining about the duration of business hours and arrangements.Courses of Action:People should make their arrangement of lunch and snacks while going for car XYZ's booking and be ready to spend several hours.Arrangement should be made for more booking desks and increased business hours to serve more people in less time.,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,B," Seeing the tremendous response, the dealer must make suitable arrangements and deploy more personnel to take care of customers so that they don't have to wait excessively long for booking. So, only course II follows. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  The State Government has decided to declare 'Kala Azar' as a notifiable disease under the Epidemics Act. Family members or neighbours of the patient are liable to be punished in case they did not inform the State authorities.Courses of Action:Efforts should be made to effectively implement the Act.The cases of punishment should be propagated through mass media so that more people become aware of the stern actions.,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,E," The Act is aimed at eradication of the disease and so it needs to be proclaimed and promoted. So, both the courses follow. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  The Chairman stressed the need for making education system more flexible and regretted that the curriculum has not been revised in keeping with the pace of the changes taking place.Courses of Action:Curriculum should be reviewed and revised periodically.System of education should be made more flexible.,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,E," Clearly, the situation demands making the education system more flexible and changing it periodically according to the needs of the time. So, both the courses follow. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  The Central Bureau of Investigation receives the complaint of an officer taking bribe to do the duty he is supposed to.Courses of Action:CBI should try to catch the officer red-handed and then take a strict action against him.CBI should wait for some more complaints about the officer to be sure about the matter.,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,A," Clearly, one complaint is enough for a wrong doing. This should be confirmed by catching the guilty red-handed and then strict action taken against him. So, only course I follows. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  The Indian electronic component industry venturing into the West European markets faces tough competition from the Japanese.Courses of Action:India should search for other international markets for its products.India should improve the quality of the electronic components to compete with the Japanese in capturing these markets.,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,B," An escapist's attitude does not help much. The need is to compete and emerge successful. So, only course II follows. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.","Statement:  Orissa and Andhra Pradesh have agreed in principle to set up a joint control board for better control, management and productivity of several inter-state multipurpose projects.Courses of Action:Other neighbouring states should set up such control boards.The proposed control board should not be allowed to function as such joint boards are always ineffective.",Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,A," The effectiveness of such Control Boards is established by the fact that Orissa and A.P. have agreed to it for better control of its multipurpose projects. So, only course I follows. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  The Government has decided not to provide financial support to voluntary organisations from next Five Year Plan and has communicated that all such organisations should raise funds to meet their financial needs.Courses of Action:Voluntary organisations should collaborate with foreign agencies.They should explore other sources of financial support.,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,B," The problem arising is shortage of funds. So, alternative sources of financial support need to be worked out first. Thus, only course II follows. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.","Statement:  The availability of imported fruits has increased in the indigenous market and so the demand for indigenous fruits has been decreased.Courses of Action:To help the indigenous producers of fruits, the Government should impose high import duty on these fruits, even if these are not of good quality.The fruit vendors should stop selling imported fruits. So that the demand for indigenous fruits would be increased.",Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,D," The ideas suggested in both I and II represent unfair means to cut competition. The correct way would be to devise methods and techniques such that the indigenous producers could produce better quality fruits and make them available in the market at prices comparable with those of the imported ones. Hence, neither I nor II follows. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  There has been an unprecedented increase in the number of successful candidates in this year's School Leaving Certificate Examination.Courses of Action:The government should make arrangements to increase number of seats of intermediate courses in existing colleges.The government should take active steps to open new colleges to accommodate all these successful candidates.,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,A," The increase may not be a permanent one. So, it's better not to open new colleges but increase seats in the existing colleges. So, only I follow. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.","Statement:  On an average, about twenty people are run over by trains and die every day while crossing the railway tracks through the level crossing.Courses of Action:The railway authorities should be instructed to close all the level crossings.Those who are found crossing the tracks, when the gates are closed, should be fined heavily",Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,B," The accidents can clearly be prevented by barring people from crossing the tracks when the gates are closed, So, only II follows. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  Majority of the students in many schools do not pass in the final examination.Courses of Action:These schools should be closed down as these have become unproductive.The teachers of these schools should immediately be retrenched.,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,D," Clearly, the situation demands that efforts be made to remove the lackenings in the present system of education and adequate measures be taken to improve the performance of students. Harsh measures as those given in I and II, won't help. So, none of the given courses follows. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.","Statement:  In spite of the Principal's repeated warnings, a child was caught exploding crackers secretly in the school.Courses of Action:All the crackers should be taken away from the child and he should be threatened not to do it again.The child should be severely punished for his wrong act.",Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,B," Since the act has been repeated despite various warnings, so course I would only be another warning and would not help. Severe punishment to set example for him and others is inevitable. Thus, course II shall follow. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.","Statement:  It is necessary to adopt suitable measures to prevent repetition of bad debts by learning from the past experiences of mounting non-performing assets of banks.Courses of Action:Before granting loan to customers their eligibility for loan should be evaluated strictly.To ensure the payment of instalments of loan, the work, for which loan was granted, should be supervised minutely on regular basis.",Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,E," To ensure that debts taken are repaid promptly, the customer's requirements and future prospects ought to be studied and their work constantly checked. Thus, both the courses follow. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  A very large number of students have failed in the final high school examination due to faulty questions in one of the subjects.Courses of Action:All the students who have failed in the subject should be allowed to take supplementary examination.All those who are responsible for the error should be suspended and an enquiry should be initiated to find out the facts.,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,E," There being faulty questions in the examination paper is a blunder on the part of school management and students should not be made to suffer on account of this. Thus, a re-test should be organised for the students and those responsible for the error be penalised to prevent reoccurrence of such mistake in the future. Hence, both the courses follow. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  A large number of engineering graduates in the country are not in a position to have gainful employment at present and the number of such engineers is likely to grow in the future.Courses of Action:The government should launch attractive employment generation schemes and encourage these graduates to opt for such schemes to use their expertise and knowledge effectively.This happened due to proliferation of engineering colleges in the country and thereby lowered the quality of the engineering graduates. Those colleges which are not equipped to impart quality education should be closed down.,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,B," The emphasis should be not on the Government putting all the engineering graduates to jobs but on the colleges producing not 'degree-holders' but real technical minds which could compete well for gainful employment. So, only course II follows. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.","Statement:  Every year, at the beginning or at the end of the monsoons, we have some cases of conjunctivitis, but this year, it seems to be a major epidemic, witnessed after nearly four years.Courses of Action:Precautionary measures should be taken after every four years to check this epidemic.People should be advised to drink boiled water during rainy season.",Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,B," The disease occurs at the end of monsoons every year. So, precautionary measures every four years shall not help. The second course of action shall be a preventive measure. So, only course II follows. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  Every year large number of devotees dies due to severe cold on their way to the shrine located at the top of the mountain range.Courses of Action:The devotees should be discouraged to visit the shrine without having proper warm clothes and other amenities.The government should provide warm clothes and shelter to all the devotees visiting the shrine.,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,A," Clearly, the problem can be solved by warning the devotees of the excessive cold at the shrine. So, only I follow. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  There has been an unprecedented increase in the number of requests for berths in most of the long distance trains during the current holiday season.Courses of Action:The railway authority should immediately increase the capacity in each of these trains by attaching additional coaches.The people seeking accommodation should be advised to make their travel plan after the holiday.,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,A," People cannot be deprived of going to a certain destination merely for lack of berths. Instead it is the duty of the railway authority to accommodate all the bookings by all means. So, only I follows. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  The Finance Minister submits his resignation a month before the new budget is to be presented in the Parliament.Courses of Action:The resignation should be accepted and another person should be appointed as the Finance Minister.The resignation should not be accepted.,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,B," Clearly, an already working Finance Minister shall know better all the plans and resources of the Government and he alone can present a suitable budget. So, course II follows. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  A large number of people visiting India from country X have been tested positive for carrying viruses of a killer disease.Courses of Action:The government of India should immediately put a complete ban on people coming to India from country X including those Indians who are settled in country X.The government of India should immediately set up detection centres at all its airports and seaports to identify and quarantine those who are tested positive.,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,B," Clearly, the non-infected persons should not be debarred from visiting India. So, only course II follows. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  There has been less than forty percent voter turnout in the recent assembly elections.Courses of Action:The election commission should cancel the entire election process as the votes cast are not adequate to represent people.The election commission should take away the voting rights of those who did not exercise their rights.,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,D," Re-election would demand repeated expenses and following course II would reduce the voter base permanently. Instead, awareness should be created among the people to use their right to vote effectively. So, neither I nor II follows. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  Most of the development plans develop in papers only.Courses of Action:The in-charges should be instructed to supervise the field-work regularly.The supply of paper to such departments should be cut short.,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,A," Clearly, proper supervision alone can see the development in practice. So, only course I follows. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.",Statement:  The vegetable traders feel that the prices of onion will again go up shortly in the State 'P'Courses of Action:The 'P' State Government should purchase and store sufficient quantity of onion in advance to control prices.The 'F' State Government should make available network of fair price shops for the sale of onions during the period of shortage.,Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,E," Clearly, both the courses of action seem appropriate to prevent black-marketing in case of shortage. Hence, both I and II follow. "
Logical Reasoning,Misscellaneous,"In each question below is given a statement followed by two courses of action numbered I and II. You have to assume everything in the statement to be true and on the basis of the information given in the statement, decide which of the suggested courses of action logically follow(s) for pursuing.Give answer(A) If only I follows(B) If only II follows(C) If either I or II follows(D) If neither I nor II follows(E) If both I and II follow.","Statement:  It is reported that though Vitamin E present in fresh fruits and vegetables is beneficial for human body, capsule Vitamin E does not have the same effect on human body.Courses of Action:The sale of capsule Vitamin E should be banned.People should be encouraged to take fresh fruits and vegetables to meet the body's requirement of Vitamin E.",Only I follows,Only II follows,Either I or II follows,Neither I nor II follows,Both I and II follow,B," The statement implies that capsule Vitamin E does not function so effectively as natural Vitamin E. Since no negative effect of capsule Vitamin E is mentioned, so I does not follow. Hence, only II follows. "
